# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl1286
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.536175e-04,1.103744e-09,2.555634e-08,4.904405e-07,8.316142e-05,9.556168e-05,1.151448e-04,1.722546e+03,1.832397e+03,1.919703e+03,1.274723e-04
2.018760e-04,1.188163e-09,2.721476e-08,5.219767e-07,8.321814e-05,9.557853e-05,1.150649e-04,1.752297e+03,1.850860e+03,1.929161e+03,1.756929e-04
2.652948e-04,1.286072e-09,2.896390e-08,5.186031e-07,8.324023e-05,9.553425e-05,1.149394e-04,1.779673e+03,1.868391e+03,1.938481e+03,2.417229e-04
3.486365e-04,1.408561e-09,3.034375e-08,5.350964e-07,8.326164e-05,9.555399e-05,1.149181e-04,1.806889e+03,1.885548e+03,1.947699e+03,3.315375e-04
4.581598e-04,1.470275e-09,3.061458e-08,5.552049e-07,8.322580e-05,9.546787e-05,1.148396e-04,1.832126e+03,1.901796e+03,1.956765e+03,4.520718e-04
6.020894e-04,1.503617e-09,3.052949e-08,5.433098e-07,8.319917e-05,9.544807e-05,1.148130e-04,1.856738e+03,1.917451e+03,1.965513e+03,6.128297e-04
7.912343e-04,1.565205e-09,3.226711e-08,5.570818e-07,8.316748e-05,9.543994e-05,1.147706e-04,1.880233e+03,1.932303e+03,1.974003e+03,8.258838e-04
1.039798e-03,1.570369e-09,3.247919e-08,5.463150e-07,8.311305e-05,9.532684e-05,1.146337e-04,1.902554e+03,1.946329e+03,1.982394e+03,1.105726e-03
1.366448e-03,1.561061e-09,3.244618e-08,5.231201e-07,8.310797e-05,9.525205e-05,1.145665e-04,1.924122e+03,1.959798e+03,1.990315e+03,1.469570e-03
1.795714e-03,1.532541e-09,3.190208e-08,5.281967e-07,8.310286e-05,9.525479e-05,1.145506e-04,1.942684e+03,1.972595e+03,1.998461e+03,1.937789e-03
2.359833e-03,1.513760e-09,3.051025e-08,5.050778e-07,8.305806e-05,9.520623e-05,1.144970e-04,1.960844e+03,1.984784e+03,2.006763e+03,2.533599e-03
3.101169e-03,1.450654e-09,2.880448e-08,4.938456e-07,8.303381e-05,9.517326e-05,1.144482e-04,1.977088e+03,1.996330e+03,2.014659e+03,3.281523e-03
4.075393e-03,1.435548e-09,2.840435e-08,4.706863e-07,8.302809e-05,9.514347e-05,1.144264e-04,1.991189e+03,2.007191e+03,2.022423e+03,4.207088e-03
5.355667e-03,1.339151e-09,2.676775e-08,4.435501e-07,8.300591e-05,9.512629e-05,1.143953e-04,2.003234e+03,2.017411e+03,2.030559e+03,5.338454e-03
7.038136e-03,1.304015e-09,2.509585e-08,4.215725e-07,8.298717e-05,9.512363e-05,1.143624e-04,2.013583e+03,2.026864e+03,2.039065e+03,6.702426e-03
9.249147e-03,1.263936e-09,2.400873e-08,3.977043e-07,8.298695e-05,9.511469e-05,1.143445e-04,2.022164e+03,2.035536e+03,2.047443e+03,8.320819e-03
1.215474e-02,1.163709e-09,2.231683e-08,3.651625e-07,8.297107e-05,9.508725e-05,1.143179e-04,2.029328e+03,2.042848e+03,2.055158e+03,1.021011e-02
1.597312e-02,1.068840e-09,2.044243e-08,3.377870e-07,8.295616e-05,9.506147e-05,1.143010e-04,2.035212e+03,2.049607e+03,2.062728e+03,1.238104e-02
2.099104e-02,9.783111e-10,1.879046e-08,3.089919e-07,8.294364e-05,9.504332e-05,1.142820e-04,2.040239e+03,2.055447e+03,2.069508e+03,1.483709e-02
2.758532e-02,8.941651e-10,1.710270e-08,2.833733e-07,8.293027e-05,9.504005e-05,1.142628e-04,2.046171e+03,2.060770e+03,2.075737e+03,1.757840e-02
3.625117e-02,8.382921e-10,1.589588e-08,2.659175e-07,8.292268e-05,9.504274e-05,1.142523e-04,2.056578e+03,2.068221e+03,2.081557e+03,2.073448e-02
4.763938e-02,7.957839e-10,1.535342e-08,2.555746e-07,8.291852e-05,9.504759e-05,1.142502e-04,2.072784e+03,2.082870e+03,2.093192e+03,2.471106e-02
6.260517e-02,7.975455e-10,1.557343e-08,2.610265e-07,8.291961e-05,9.505566e-05,1.142558e-04,2.095205e+03,2.105717e+03,2.116092e+03,3.005334e-02
8.227241e-02,9.323988e-10,1.793192e-08,3.024612e-07,8.292982e-05,9.507411e-05,1.142749e-04,2.126154e+03,2.137774e+03,2.149197e+03,3.738788e-02
1.081181e-01,1.084764e-09,2.076226e-08,3.495415e-07,8.294271e-05,9.508862e-05,1.142930e-04,2.166683e+03,2.179496e+03,2.191949e+03,4.754444e-02
1.420831e-01,1.370791e-09,2.630896e-08,4.323497e-07,8.296057e-05,9.510956e-05,1.143239e-04,2.218260e+03,2.231395e+03,2.244387e+03,6.183698e-02
1.867181e-01,1.758109e-09,3.514875e-08,5.761964e-07,8.299184e-05,9.514099e-05,1.143630e-04,2.281290e+03,2.294250e+03,2.307369e+03,8.227444e-02
2.453751e-01,2.561474e-09,5.062466e-08,8.249296e-07,8.304840e-05,9.519136e-05,1.144369e-04,2.355241e+03,2.369109e+03,2.383194e+03,1.104828e-01
3.224591e-01,3.588396e-09,7.175481e-08,1.160569e-06,8.310909e-05,9.524329e-05,1.145200e-04,2.439169e+03,2.453764e+03,2.467833e+03,1.516378e-01
4.237587e-01,5.192130e-09,1.003371e-07,1.633429e-06,8.317724e-05,9.531517e-05,1.146188e-04,2.523376e+03,2.538471e+03,2.552958e+03,2.060820e-01
5.568814e-01,7.006602e-09,1.366398e-07,2.195643e-06,8.323080e-05,9.537876e-05,1.147021e-04,2.606139e+03,2.621319e+03,2.636043e+03,2.667367e-01
7.318242e-01,9.098322e-09,1.755884e-07,2.827354e-06,8.326215e-05,9.542536e-05,1.147522e-04,2.687303e+03,2.702274e+03,2.716391e+03,3.298524e-01
9.617249e-01,1.149079e-08,2.227918e-07,3.613699e-06,8.328733e-05,9.547270e-05,1.147860e-04,2.766574e+03,2.780200e+03,2.794035e+03,3.749707e-01
1.263848e+00,1.416218e-08,2.707197e-07,4.375512e-06,8.329973e-05,9.549925e-05,1.147961e-04,2.842148e+03,2.855593e+03,2.869471e+03,3.841462e-01
1.660883e+00,1.672839e-08,3.129723e-07,5.225408e-06,8.329504e-05,9.551060e-05,1.147925e-04,2.911248e+03,2.927925e+03,2.945469e+03,3.484026e-01
2.182645e+00,1.948680e-08,3.646224e-07,6.047852e-06,8.328470e-05,9.551608e-05,1.148000e-04,2.976170e+03,2.999989e+03,3.025958e+03,2.584394e-01
2.868317e+00,2.239033e-08,4.341346e-07,6.926271e-06,8.323817e-05,9.550981e-05,1.148318e-04,3.041602e+03,3.077038e+03,3.114315e+03,1.324796e-01
3.769391e+00,2.677638e-08,5.204839e-07,8.341758e-06,8.314396e-05,9.546328e-05,1.148760e-04,3.116310e+03,3.166372e+03,3.216884e+03,3.602624e-02
4.953535e+00,3.375487e-08,6.730798e-07,1.056468e-05,8.288580e-05,9.526078e-05,1.148882e-04,3.207336e+03,3.271608e+03,3.345284e+03,3.186827e-03
6.509675e+00,4.489127e-08,9.014438e-07,1.376017e-05,8.245087e-05,9.497698e-05,1.146898e-04,3.315882e+03,3.401705e+03,3.504733e+03,3.359846e-05
8.554673e+00,6.240624e-08,1.254769e-06,1.954220e-05,8.122120e-05,9.411049e-05,1.142331e-04,3.443466e+03,3.561468e+03,3.695015e+03,5.041861e-09
1.124210e+01,9.092663e-08,1.816036e-06,2.854492e-05,7.804804e-05,9.155698e-05,1.126046e-04,3.599037e+03,3.755242e+03,3.923115e+03,9.908567e-17
1.477378e+01,1.247715e-07,2.628884e-06,4.170075e-05,7.139137e-05,8.642486e-05,1.089603e-04,3.779952e+03,3.985079e+03,4.195178e+03,5.940902e-33
1.941492e+01,1.743246e-07,3.587605e-06,5.807231e-05,5.830540e-05,7.751208e-05,1.019639e-04,3.989743e+03,4.257705e+03,4.515446e+03,4.891991e-68
2.551407e+01,2.358082e-07,4.668488e-06,7.796545e-05,4.185346e-05,6.372810e-05,9.157214e-05,4.233718e+03,4.578548e+03,4.887961e+03,5.800726e-146
3.352924e+01,2.896426e-07,5.856134e-06,9.486795e-05,2.701020e-05,4.749981e-05,7.999109e-05,4.507616e+03,4.938961e+03,5.315323e+03,1.491312e-314
4.406236e+01,3.439204e-07,6.877255e-06,1.140118e-04,1.878902e-05,3.505925e-05,6.827070e-05,4.793188e+03,5.306110e+03,5.739354e+03,0.000000e+00
5.790444e+01,3.891630e-07,7.919865e-06,1.297518e-04,1.483155e-05,2.848152e-05,5.624508e-05,5.071742e+03,5.623894e+03,6.107293e+03,0.000000e+00
7.609497e+01,4.519324e-07,8.905238e-06,1.444775e-04,1.155630e-05,2.395362e-05,4.802655e-05,5.371250e+03,5.967203e+03,6.485007e+03,0.000000e+00
1.000000e+02,4.997498e-07,9.877695e-06,1.587330e-04,8.386409e-06,1.939814e-05,4.046051e-05,5.704814e+03,6.356057e+03,6.920492e+03,0.000000e+00
