# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl15B
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.597312e-02,2.335097e-09,2.692942e-08,3.179565e-07,6.218307e-05,7.316911e-05,8.062389e-05,2.276754e+03,2.300361e+03,2.319565e+03,8.424068e-03
2.099104e-02,2.311474e-09,2.678756e-08,3.195169e-07,6.216364e-05,7.308754e-05,8.055344e-05,2.292005e+03,2.318458e+03,2.338503e+03,1.074247e-02
2.758532e-02,2.199736e-09,2.612846e-08,3.115570e-07,6.210826e-05,7.302890e-05,8.045122e-05,2.306897e+03,2.334350e+03,2.356174e+03,1.355931e-02
3.625117e-02,2.140940e-09,2.483504e-08,2.990466e-07,6.206578e-05,7.295492e-05,8.036759e-05,2.324809e+03,2.347906e+03,2.371177e+03,1.694732e-02
4.763938e-02,2.114449e-09,2.404501e-08,2.909237e-07,6.203493e-05,7.289125e-05,8.030701e-05,2.345716e+03,2.362974e+03,2.384074e+03,2.098294e-02
6.260517e-02,2.031537e-09,2.329158e-08,2.806985e-07,6.199366e-05,7.279700e-05,8.024432e-05,2.370205e+03,2.383692e+03,2.399380e+03,2.575866e-02
8.227241e-02,2.056197e-09,2.351045e-08,2.791738e-07,6.195399e-05,7.277650e-05,8.020980e-05,2.398175e+03,2.411035e+03,2.424218e+03,3.149165e-02
1.081181e-01,2.209322e-09,2.520941e-08,3.030240e-07,6.194390e-05,7.278764e-05,8.021255e-05,2.431975e+03,2.446503e+03,2.460797e+03,3.883476e-02
1.420831e-01,2.467464e-09,2.823330e-08,3.384189e-07,6.194620e-05,7.279616e-05,8.022206e-05,2.475063e+03,2.491515e+03,2.507128e+03,4.954181e-02
1.867181e-01,2.909299e-09,3.344625e-08,4.011886e-07,6.196593e-05,7.282279e-05,8.025015e-05,2.528929e+03,2.546464e+03,2.562282e+03,6.506389e-02
2.453751e-01,3.579866e-09,4.122987e-08,4.970785e-07,6.198780e-05,7.285492e-05,8.028490e-05,2.595264e+03,2.611603e+03,2.626238e+03,8.695224e-02
3.224591e-01,4.537424e-09,5.209289e-08,6.243010e-07,6.198999e-05,7.287245e-05,8.030410e-05,2.671833e+03,2.686997e+03,2.701232e+03,1.195566e-01
4.237587e-01,5.914946e-09,6.788169e-08,8.042922e-07,6.198848e-05,7.287051e-05,8.028905e-05,2.752959e+03,2.768720e+03,2.782715e+03,1.651865e-01
5.568814e-01,7.513170e-09,8.589177e-08,1.018088e-06,6.194122e-05,7.281036e-05,8.022132e-05,2.834900e+03,2.852327e+03,2.867367e+03,2.230493e-01
7.318242e-01,9.236037e-09,1.064257e-07,1.261347e-06,6.184603e-05,7.268617e-05,8.008579e-05,2.919069e+03,2.936684e+03,2.952507e+03,2.912181e-01
9.617249e-01,1.137039e-08,1.321400e-07,1.566464e-06,6.167764e-05,7.248256e-05,7.988654e-05,3.006181e+03,3.022455e+03,3.037456e+03,3.558380e-01
1.263848e+00,1.381494e-08,1.589078e-07,1.890974e-06,6.139492e-05,7.226351e-05,7.964095e-05,3.093188e+03,3.109298e+03,3.124286e+03,3.966354e-01
1.660883e+00,1.641651e-08,1.905921e-07,2.246726e-06,6.101296e-05,7.198545e-05,7.937211e-05,3.175815e+03,3.196429e+03,3.219751e+03,4.010430e-01
2.182645e+00,2.000717e-08,2.292648e-07,2.749497e-06,6.041998e-05,7.154714e-05,7.897498e-05,3.260885e+03,3.288252e+03,3.326804e+03,3.465970e-01
2.868317e+00,2.514566e-08,2.830513e-07,3.454517e-06,5.960880e-05,7.081892e-05,7.841995e-05,3.363141e+03,3.396598e+03,3.447265e+03,2.189420e-01
3.769391e+00,3.203384e-08,3.646320e-07,4.382570e-06,5.828353e-05,6.959444e-05,7.753549e-05,3.489015e+03,3.530962e+03,3.588742e+03,7.772710e-02
4.953535e+00,4.328104e-08,4.977933e-07,5.879524e-06,5.592936e-05,6.698732e-05,7.524299e-05,3.640143e+03,3.696276e+03,3.763459e+03,9.484809e-03
