# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl447
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
6.020894e-04,1.877907e-09,3.284550e-08,4.689363e-07,5.716036e-05,6.083794e-05,6.640898e-05,1.898499e+03,1.973234e+03,2.046498e+03,4.026164e-04
7.912343e-04,2.342334e-09,4.109753e-08,5.773486e-07,5.726634e-05,6.095697e-05,6.652030e-05,1.947206e+03,2.011982e+03,2.074900e+03,5.737195e-04
1.039798e-03,2.831945e-09,4.864328e-08,6.856082e-07,5.733319e-05,6.102780e-05,6.660760e-05,1.993507e+03,2.049819e+03,2.103188e+03,8.091609e-04
1.366448e-03,3.253995e-09,5.566603e-08,7.841400e-07,5.741484e-05,6.111192e-05,6.665988e-05,2.036840e+03,2.085488e+03,2.128839e+03,1.127594e-03
1.795714e-03,3.788344e-09,6.496287e-08,9.022152e-07,5.748407e-05,6.116166e-05,6.666018e-05,2.077858e+03,2.119126e+03,2.155251e+03,1.553080e-03
2.359833e-03,4.202110e-09,7.204805e-08,9.817033e-07,5.752706e-05,6.115990e-05,6.666597e-05,2.115689e+03,2.149751e+03,2.179869e+03,2.118221e-03
3.101169e-03,4.447639e-09,7.803431e-08,1.057326e-06,5.756238e-05,6.116044e-05,6.669013e-05,2.151052e+03,2.178889e+03,2.203612e+03,2.860575e-03
4.075393e-03,4.704972e-09,8.478787e-08,1.112953e-06,5.757352e-05,6.115426e-05,6.668396e-05,2.182774e+03,2.205615e+03,2.225993e+03,3.819928e-03
5.355667e-03,4.904498e-09,8.678311e-08,1.148715e-06,5.755120e-05,6.111678e-05,6.662321e-05,2.210434e+03,2.229458e+03,2.246981e+03,5.043982e-03
7.038136e-03,4.965007e-09,8.815015e-08,1.173910e-06,5.751725e-05,6.107388e-05,6.655829e-05,2.234038e+03,2.251194e+03,2.267496e+03,6.582911e-03
9.249147e-03,4.935852e-09,8.738625e-08,1.157847e-06,5.748747e-05,6.102375e-05,6.647976e-05,2.253318e+03,2.270236e+03,2.286672e+03,8.481531e-03
1.215474e-02,4.720662e-09,8.450938e-08,1.119306e-06,5.740781e-05,6.093074e-05,6.639745e-05,2.269678e+03,2.287390e+03,2.304025e+03,1.078704e-02
1.597312e-02,4.438413e-09,8.016082e-08,1.073808e-06,5.732200e-05,6.084844e-05,6.630989e-05,2.281730e+03,2.301684e+03,2.319891e+03,1.354202e-02
2.099104e-02,4.292129e-09,7.635192e-08,1.036747e-06,5.725548e-05,6.077320e-05,6.623145e-05,2.293535e+03,2.314488e+03,2.333635e+03,1.676890e-02
2.758532e-02,4.010718e-09,7.271827e-08,9.891269e-07,5.717691e-05,6.070406e-05,6.615273e-05,2.309032e+03,2.326548e+03,2.345968e+03,2.048388e-02
3.625117e-02,3.993903e-09,7.023615e-08,9.602227e-07,5.713249e-05,6.065244e-05,6.610811e-05,2.330292e+03,2.343884e+03,2.359571e+03,2.469874e-02
4.763938e-02,4.042522e-09,7.034873e-08,9.621210e-07,5.710702e-05,6.062261e-05,6.609400e-05,2.356681e+03,2.367849e+03,2.379884e+03,2.961487e-02
6.260517e-02,4.180339e-09,7.228384e-08,9.735141e-07,5.708170e-05,6.060950e-05,6.606903e-05,2.388319e+03,2.399261e+03,2.409273e+03,3.583434e-02
8.227241e-02,4.601828e-09,7.937262e-08,1.063193e-06,5.708029e-05,6.061915e-05,6.607042e-05,2.426690e+03,2.438015e+03,2.448741e+03,4.410098e-02
1.081181e-01,5.284338e-09,9.092328e-08,1.229847e-06,5.709396e-05,6.064324e-05,6.609911e-05,2.472318e+03,2.485128e+03,2.496991e+03,5.617265e-02
1.420831e-01,6.260772e-09,1.073448e-07,1.444440e-06,5.710884e-05,6.066205e-05,6.611797e-05,2.526701e+03,2.540935e+03,2.553839e+03,7.361268e-02
1.867181e-01,7.647857e-09,1.325578e-07,1.788844e-06,5.713495e-05,6.068517e-05,6.614730e-05,2.591111e+03,2.605913e+03,2.619941e+03,9.803070e-02
2.453751e-01,9.962628e-09,1.706154e-07,2.313930e-06,5.715467e-05,6.069461e-05,6.615693e-05,2.665230e+03,2.680843e+03,2.696454e+03,1.330483e-01
3.224591e-01,1.280612e-08,2.164469e-07,2.984992e-06,5.713918e-05,6.066078e-05,6.611015e-05,2.748509e+03,2.763624e+03,2.779257e+03,1.808200e-01
4.237587e-01,1.618812e-08,2.822588e-07,3.813234e-06,5.706977e-05,6.057970e-05,6.601576e-05,2.834631e+03,2.849151e+03,2.864262e+03,2.422419e-01
5.568814e-01,2.062334e-08,3.569202e-07,4.842243e-06,5.691039e-05,6.042761e-05,6.584575e-05,2.921167e+03,2.935579e+03,2.950512e+03,3.143910e-01
7.318242e-01,2.514750e-08,4.385087e-07,5.921820e-06,5.669577e-05,6.022517e-05,6.559745e-05,3.007940e+03,3.022871e+03,3.037535e+03,3.865301e-01
9.617249e-01,3.092227e-08,5.338907e-07,7.253813e-06,5.637807e-05,5.991180e-05,6.524244e-05,3.094668e+03,3.110462e+03,3.126243e+03,4.257475e-01
1.263848e+00,3.702741e-08,6.420564e-07,8.760733e-06,5.597321e-05,5.948704e-05,6.488021e-05,3.180465e+03,3.198531e+03,3.216199e+03,3.983395e-01
1.660883e+00,4.286043e-08,7.487520e-07,1.007270e-05,5.552766e-05,5.906528e-05,6.449141e-05,3.265288e+03,3.288069e+03,3.307830e+03,2.910463e-01
2.182645e+00,5.019295e-08,8.763460e-07,1.190576e-05,5.490144e-05,5.845298e-05,6.400069e-05,3.350708e+03,3.379116e+03,3.403997e+03,1.378066e-01
2.868317e+00,5.837427e-08,1.019139e-06,1.393396e-05,5.417379e-05,5.779536e-05,6.349434e-05,3.436335e+03,3.474497e+03,3.506884e+03,3.043513e-02
3.769391e+00,6.855923e-08,1.171493e-06,1.629050e-05,5.315350e-05,5.700855e-05,6.299833e-05,3.527092e+03,3.578173e+03,3.624229e+03,1.691401e-03
4.953535e+00,8.170787e-08,1.420394e-06,1.937250e-05,5.128705e-05,5.553989e-05,6.185398e-05,3.629696e+03,3.694550e+03,3.769395e+03,6.353939e-06
6.509675e+00,9.999110e-08,1.771112e-06,2.403687e-05,4.817584e-05,5.324705e-05,6.023608e-05,3.751234e+03,3.838979e+03,3.951493e+03,9.301357e-11
8.554673e+00,1.240190e-07,2.230479e-06,3.101189e-05,4.269065e-05,4.977241e-05,5.782797e-05,3.901512e+03,4.021059e+03,4.173359e+03,1.380129e-20
1.124210e+01,1.603342e-07,2.777361e-06,3.896690e-05,3.376033e-05,4.385917e-05,5.344638e-05,4.083711e+03,4.241585e+03,4.436092e+03,4.199664e-41
1.477378e+01,1.963720e-07,3.373135e-06,4.607418e-05,2.360865e-05,3.524209e-05,4.698614e-05,4.305165e+03,4.508801e+03,4.750867e+03,5.142719e-85
1.941492e+01,2.272678e-07,3.881126e-06,5.432595e-05,1.507044e-05,2.538535e-05,3.851887e-05,4.576110e+03,4.833692e+03,5.125897e+03,1.008115e-177
2.551407e+01,2.579671e-07,4.437230e-06,6.115375e-05,9.161525e-06,1.652665e-05,2.889905e-05,4.885599e+03,5.214948e+03,5.561984e+03,0.000000e+00
3.352924e+01,2.877682e-07,4.953390e-06,6.637331e-05,5.543965e-06,1.055340e-05,2.023871e-05,5.246570e+03,5.665944e+03,6.068403e+03,0.000000e+00
4.406236e+01,3.083501e-07,5.362147e-06,7.165238e-05,3.229359e-06,6.960856e-06,1.469534e-05,5.625243e+03,6.120826e+03,6.566668e+03,0.000000e+00
5.790444e+01,3.167609e-07,5.523591e-06,7.278351e-05,2.289960e-06,5.290229e-06,1.204421e-05,5.962686e+03,6.511884e+03,6.978098e+03,0.000000e+00
7.609497e+01,3.091155e-07,5.572503e-06,7.259648e-05,1.611440e-06,3.980268e-06,9.830216e-06,6.329821e+03,6.902180e+03,7.408004e+03,0.000000e+00
1.000000e+02,2.837219e-07,5.177874e-06,6.904139e-05,9.644985e-07,2.499640e-06,7.179499e-06,6.753625e+03,7.391461e+03,7.955636e+03,0.000000e+00
