# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl846
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.795714e-03,3.557413e-07,3.901490e-07,4.262213e-07,2.299346e-08,2.658361e-08,3.010411e-08,3.174939e+03,3.186075e+03,3.197353e+03,2.274777e-03
2.359833e-03,4.445097e-07,4.854346e-07,5.289291e-07,3.638190e-08,4.107995e-08,4.584454e-08,3.182522e+03,3.191767e+03,3.201263e+03,2.795537e-03
3.101169e-03,5.545794e-07,6.032863e-07,6.559291e-07,5.768714e-08,6.267550e-08,6.909904e-08,3.189590e+03,3.197190e+03,3.205090e+03,3.393229e-03
4.075393e-03,6.874351e-07,7.459927e-07,8.087278e-07,9.373926e-08,9.943061e-08,1.070473e-07,3.195854e+03,3.202302e+03,3.208842e+03,4.065725e-03
5.355667e-03,8.513183e-07,9.219368e-07,9.985860e-07,1.468485e-07,1.545870e-07,1.626473e-07,3.201607e+03,3.207007e+03,3.212408e+03,4.813537e-03
7.038136e-03,1.047145e-06,1.134023e-06,1.227268e-06,2.278345e-07,2.384871e-07,2.497469e-07,3.206627e+03,3.211547e+03,3.216119e+03,5.652828e-03
9.249147e-03,1.269902e-06,1.374583e-06,1.488404e-06,3.549660e-07,3.700686e-07,3.859368e-07,3.210957e+03,3.215700e+03,3.219977e+03,6.600561e-03
1.215474e-02,1.534051e-06,1.659778e-06,1.797336e-06,5.339842e-07,5.552474e-07,5.771423e-07,3.214659e+03,3.219451e+03,3.223906e+03,7.691175e-03
1.597312e-02,1.827930e-06,1.975754e-06,2.140679e-06,7.943194e-07,8.240043e-07,8.557663e-07,3.217791e+03,3.222755e+03,3.227743e+03,9.015306e-03
2.099104e-02,2.126667e-06,2.298374e-06,2.487800e-06,1.160143e-06,1.201922e-06,1.246067e-06,3.220386e+03,3.225826e+03,3.231134e+03,1.066735e-02
2.758532e-02,2.452579e-06,2.651377e-06,2.868070e-06,1.645655e-06,1.702467e-06,1.762102e-06,3.222781e+03,3.228540e+03,3.234264e+03,1.280175e-02
3.625117e-02,2.753426e-06,2.976669e-06,3.220932e-06,2.283789e-06,2.359520e-06,2.436934e-06,3.224804e+03,3.230944e+03,3.237089e+03,1.567038e-02
4.763938e-02,2.999444e-06,3.243618e-06,3.506814e-06,3.060007e-06,3.154407e-06,3.249957e-06,3.226448e+03,3.233000e+03,3.239540e+03,1.952685e-02
6.260517e-02,3.223499e-06,3.487338e-06,3.767002e-06,4.008633e-06,4.124342e-06,4.238983e-06,3.228027e+03,3.234785e+03,3.241491e+03,2.475016e-02
8.227241e-02,3.341205e-06,3.619894e-06,3.911808e-06,5.071740e-06,5.208486e-06,5.339557e-06,3.229205e+03,3.236133e+03,3.243074e+03,3.182323e-02
1.081181e-01,3.378452e-06,3.660913e-06,3.961204e-06,6.191382e-06,6.347816e-06,6.496354e-06,3.230171e+03,3.237216e+03,3.244250e+03,4.157786e-02
1.420831e-01,3.479103e-06,3.764197e-06,4.069672e-06,6.951300e-06,7.054547e-06,7.160979e-06,3.259085e+03,3.264220e+03,3.269202e+03,5.651235e-02
1.867181e-01,3.609306e-06,3.915329e-06,4.240789e-06,6.416848e-06,6.495231e-06,6.581718e-06,3.330690e+03,3.338836e+03,3.346478e+03,8.176178e-02
2.453751e-01,3.706120e-06,4.014310e-06,4.346174e-06,4.809110e-06,4.884062e-06,4.961000e-06,3.453533e+03,3.464063e+03,3.474259e+03,1.269570e-01
3.224591e-01,3.482343e-06,3.766884e-06,4.075723e-06,2.723326e-06,2.791744e-06,2.861399e-06,3.633687e+03,3.645777e+03,3.656987e+03,2.094715e-01
4.237587e-01,2.626445e-06,2.839453e-06,3.067733e-06,1.033984e-06,1.070468e-06,1.110392e-06,3.879141e+03,3.892006e+03,3.903756e+03,3.451337e-01
5.568814e-01,1.649001e-06,1.783696e-06,1.929918e-06,3.116309e-07,3.201150e-07,3.283993e-07,4.175050e+03,4.183231e+03,4.191351e+03,5.010105e-01
7.318242e-01,1.130377e-06,1.224087e-06,1.326414e-06,1.178318e-07,1.217548e-07,1.261455e-07,4.438376e+03,4.445841e+03,4.452995e+03,5.870603e-01
9.617249e-01,9.079990e-07,9.833719e-07,1.065399e-06,6.420968e-08,6.711522e-08,7.019916e-08,4.661857e+03,4.671605e+03,4.680266e+03,5.078515e-01
1.263848e+00,8.572526e-07,9.289735e-07,1.005848e-06,5.117488e-08,5.364262e-08,5.612284e-08,4.839827e+03,4.852791e+03,4.864990e+03,2.803400e-01
1.660883e+00,8.833686e-07,9.585104e-07,1.039349e-06,4.552613e-08,4.974064e-08,5.445289e-08,4.966379e+03,4.983600e+03,5.000857e+03,8.336324e-02
2.182645e+00,9.780518e-07,1.062023e-06,1.150816e-06,5.642960e-08,6.061163e-08,6.504227e-08,5.042570e+03,5.066462e+03,5.091168e+03,9.017792e-03
2.868317e+00,1.043649e-06,1.134425e-06,1.229444e-06,5.696315e-08,6.480459e-08,7.322783e-08,5.143865e+03,5.174752e+03,5.212892e+03,1.692727e-04
3.769391e+00,1.092673e-06,1.190644e-06,1.290629e-06,5.461062e-08,6.390929e-08,7.186912e-08,5.279520e+03,5.321564e+03,5.373174e+03,1.632158e-07
4.953535e+00,1.112677e-06,1.215958e-06,1.319447e-06,4.808071e-08,5.817717e-08,6.673422e-08,5.452244e+03,5.509995e+03,5.576782e+03,8.935885e-13
6.509675e+00,1.096908e-06,1.207302e-06,1.320714e-06,3.816409e-08,4.826138e-08,5.814151e-08,5.664989e+03,5.741934e+03,5.829798e+03,5.294180e-22
8.554673e+00,1.021703e-06,1.149941e-06,1.287272e-06,2.651524e-08,3.480045e-08,4.594487e-08,5.919151e+03,6.025784e+03,6.144529e+03,2.941546e-38
1.124210e+01,8.666370e-07,1.016111e-06,1.183128e-06,1.637637e-08,2.388003e-08,3.361867e-08,6.216473e+03,6.364525e+03,6.523459e+03,9.740928e-68
1.477378e+01,6.839107e-07,8.444270e-07,1.033004e-06,8.745135e-09,1.441769e-08,2.317371e-08,6.562547e+03,6.770296e+03,6.982450e+03,2.074618e-124
1.941492e+01,5.094956e-07,6.642049e-07,8.661425e-07,4.279737e-09,7.769336e-09,1.415818e-08,6.967686e+03,7.242194e+03,7.528400e+03,3.272023e-242
2.551407e+01,3.660870e-07,5.049503e-07,6.975933e-07,2.033428e-09,4.136182e-09,8.604347e-09,7.433874e+03,7.798782e+03,8.181025e+03,0.000000e+00
3.352924e+01,2.573856e-07,3.757127e-07,5.525418e-07,9.126977e-10,2.119249e-09,4.898975e-09,7.975508e+03,8.449291e+03,8.957549e+03,0.000000e+00
4.406236e+01,1.934362e-07,2.897420e-07,4.364282e-07,4.355873e-10,1.086773e-09,2.626794e-09,8.597034e+03,9.154199e+03,9.772949e+03,0.000000e+00
5.790444e+01,1.681410e-07,2.465415e-07,3.578730e-07,3.216566e-10,7.247717e-10,1.681177e-09,9.233575e+03,9.807612e+03,1.040864e+04,0.000000e+00
7.609497e+01,1.536666e-07,2.168596e-07,3.005245e-07,2.424584e-10,5.177318e-10,1.081492e-09,9.915603e+03,1.046093e+04,1.105543e+04,0.000000e+00
1.000000e+02,1.393288e-07,1.894267e-07,2.555984e-07,1.728103e-10,3.436310e-10,6.603476e-10,1.065114e+04,1.116610e+04,1.174053e+04,0.000000e+00
