# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl382
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,2.069002e-08,2.370436e-08,2.759327e-08,2.946733e-11,3.436292e-11,4.422952e-11,2.977524e+03,2.994499e+03,3.005213e+03,2.502742e-05
1.314147e-05,2.700679e-08,3.086782e-08,3.575221e-08,5.224811e-11,6.028721e-11,7.690055e-11,2.979491e+03,2.995396e+03,3.005680e+03,3.288178e-05
1.726983e-05,3.522231e-08,4.018524e-08,4.637526e-08,8.979468e-11,1.024078e-10,1.295778e-10,2.981214e+03,2.996305e+03,3.006115e+03,4.317690e-05
2.269511e-05,4.591432e-08,5.228331e-08,6.004505e-08,1.481011e-10,1.672410e-10,2.096408e-10,2.983060e+03,2.997200e+03,3.006554e+03,5.665313e-05
2.982471e-05,5.974180e-08,6.786771e-08,7.757587e-08,2.615681e-10,2.922512e-10,3.628200e-10,2.984552e+03,2.998005e+03,3.007041e+03,7.426627e-05
3.919407e-05,7.755356e-08,8.801174e-08,1.001326e-07,4.468356e-10,4.945259e-10,6.070756e-10,2.986189e+03,2.998843e+03,3.007554e+03,9.724219e-05
5.150678e-05,1.006181e-07,1.140288e-07,1.294764e-07,7.361548e-10,8.091281e-10,9.794167e-10,2.987830e+03,2.999725e+03,3.008067e+03,1.271337e-04
6.768750e-05,1.300641e-07,1.470482e-07,1.667170e-07,1.290104e-09,1.409122e-09,1.686870e-09,2.989434e+03,3.000498e+03,3.008497e+03,1.658930e-04
8.895135e-05,1.677777e-07,1.894396e-07,2.142678e-07,2.182937e-09,2.374111e-09,2.799657e-09,2.990788e+03,3.001253e+03,3.008978e+03,2.159321e-04
1.168952e-04,2.157293e-07,2.433958e-07,2.745182e-07,3.573616e-09,3.872689e-09,4.504591e-09,2.992004e+03,3.001994e+03,3.009512e+03,2.801696e-04
1.536175e-04,2.759112e-07,3.107940e-07,3.495587e-07,6.173265e-09,6.663714e-09,7.653028e-09,2.993266e+03,3.002693e+03,3.010010e+03,3.620684e-04
2.018760e-04,3.512581e-07,3.948366e-07,4.435769e-07,1.026522e-08,1.105551e-08,1.251522e-08,2.994575e+03,3.003344e+03,3.010549e+03,4.655809e-04
2.652948e-04,4.449984e-07,4.994886e-07,5.604516e-07,1.657980e-08,1.783480e-08,1.994525e-08,2.995844e+03,3.004028e+03,3.011066e+03,5.950476e-04
3.486365e-04,5.583190e-07,6.260772e-07,7.007698e-07,2.795608e-08,3.001376e-08,3.304958e-08,2.996947e+03,3.004675e+03,3.011654e+03,7.549336e-04
4.581598e-04,6.958506e-07,7.796112e-07,8.708312e-07,4.531920e-08,4.854132e-08,5.270992e-08,2.997985e+03,3.005367e+03,3.012198e+03,9.493745e-04
6.020894e-04,8.577521e-07,9.615796e-07,1.072379e-06,7.151220e-08,7.643938e-08,8.220001e-08,2.998901e+03,3.005999e+03,3.012693e+03,1.182226e-03
7.912343e-04,1.043600e-06,1.169360e-06,1.302460e-06,1.161896e-07,1.239057e-07,1.323621e-07,2.999850e+03,3.006651e+03,3.013230e+03,1.456293e-03
1.039798e-03,1.256353e-06,1.405022e-06,1.563937e-06,1.806210e-07,1.920857e-07,2.042320e-07,3.000874e+03,3.007286e+03,3.013738e+03,1.772905e-03
1.366448e-03,1.488436e-06,1.665104e-06,1.849016e-06,2.734132e-07,2.901883e-07,3.070055e-07,3.001685e+03,3.007905e+03,3.014199e+03,2.135861e-03
1.795714e-03,1.728791e-06,1.931256e-06,2.145513e-06,4.192237e-07,4.437487e-07,4.679774e-07,3.002397e+03,3.008463e+03,3.014694e+03,2.549378e-03
2.359833e-03,1.974889e-06,2.204272e-06,2.447042e-06,6.116269e-07,6.460241e-07,6.790955e-07,3.003062e+03,3.009035e+03,3.015203e+03,3.020116e-03
3.101169e-03,2.213460e-06,2.469316e-06,2.739833e-06,8.701033e-07,9.169308e-07,9.611132e-07,3.003801e+03,3.009558e+03,3.015623e+03,3.573832e-03
4.075393e-03,2.410675e-06,2.688259e-06,2.978113e-06,1.224941e-06,1.287033e-06,1.344695e-06,3.004315e+03,3.010075e+03,3.016134e+03,4.240423e-03
5.355667e-03,2.577107e-06,2.870837e-06,3.177354e-06,1.645183e-06,1.723835e-06,1.797011e-06,3.004872e+03,3.010530e+03,3.016553e+03,5.062202e-03
7.038136e-03,2.683633e-06,2.987092e-06,3.307279e-06,2.154749e-06,2.251429e-06,2.341037e-06,3.005399e+03,3.010985e+03,3.017028e+03,6.121601e-03
9.249147e-03,2.703997e-06,3.010303e-06,3.328927e-06,2.733515e-06,2.845012e-06,2.949753e-06,3.005846e+03,3.011476e+03,3.017545e+03,7.489036e-03
1.215474e-02,2.674750e-06,2.976517e-06,3.289615e-06,3.342001e-06,3.468360e-06,3.586748e-06,3.006293e+03,3.011899e+03,3.018007e+03,9.246099e-03
1.597312e-02,2.566600e-06,2.856585e-06,3.157092e-06,3.971432e-06,4.107153e-06,4.234875e-06,3.006670e+03,3.012332e+03,3.018431e+03,1.149155e-02
2.099104e-02,2.399974e-06,2.672378e-06,2.953974e-06,4.548335e-06,4.689736e-06,4.824195e-06,3.007090e+03,3.012721e+03,3.018850e+03,1.429000e-02
2.758532e-02,2.206765e-06,2.454895e-06,2.715176e-06,5.095155e-06,5.238521e-06,5.380126e-06,3.007420e+03,3.013079e+03,3.019256e+03,1.771799e-02
3.625117e-02,1.986842e-06,2.207495e-06,2.443724e-06,5.560093e-06,5.703414e-06,5.847060e-06,3.007743e+03,3.013379e+03,3.019610e+03,2.184893e-02
