# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl725A
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.536175e-04,2.643392e-09,5.273893e-08,4.683311e-07,3.612966e-05,3.772077e-05,3.964175e-05,1.781817e+03,1.931872e+03,2.058598e+03,9.593974e-05
2.018760e-04,3.657669e-09,6.748346e-08,5.286521e-07,3.625521e-05,3.782283e-05,3.967414e-05,1.836049e+03,1.969736e+03,2.082439e+03,1.283998e-04
2.652948e-04,4.712777e-09,8.757002e-08,5.920261e-07,3.637318e-05,3.788310e-05,3.965836e-05,1.889284e+03,2.008527e+03,2.106703e+03,1.719155e-04
3.486365e-04,6.170525e-09,1.131102e-07,6.917406e-07,3.648856e-05,3.796794e-05,3.970554e-05,1.942634e+03,2.045716e+03,2.131502e+03,2.300946e-04
4.581598e-04,7.660687e-09,1.418523e-07,7.785201e-07,3.657536e-05,3.801509e-05,3.971875e-05,1.992529e+03,2.083243e+03,2.157022e+03,3.075451e-04
6.020894e-04,9.426784e-09,1.719991e-07,8.823904e-07,3.664681e-05,3.805903e-05,3.971086e-05,2.040941e+03,2.118628e+03,2.182419e+03,4.106751e-04
7.912343e-04,1.110905e-08,2.111559e-07,1.020332e-06,3.674245e-05,3.812497e-05,3.975173e-05,2.087751e+03,2.153257e+03,2.208126e+03,5.476891e-04
1.039798e-03,1.228162e-08,2.428685e-07,1.138262e-06,3.680224e-05,3.814738e-05,3.975747e-05,2.132596e+03,2.187150e+03,2.234092e+03,7.290646e-04
1.366448e-03,1.379531e-08,2.728777e-07,1.262604e-06,3.682864e-05,3.815131e-05,3.973097e-05,2.174515e+03,2.220998e+03,2.260797e+03,9.687543e-04
1.795714e-03,1.519223e-08,3.060823e-07,1.406772e-06,3.685829e-05,3.816421e-05,3.974778e-05,2.215308e+03,2.252887e+03,2.288003e+03,1.283756e-03
2.359833e-03,1.637502e-08,3.278675e-07,1.501950e-06,3.685331e-05,3.814584e-05,3.970672e-05,2.252877e+03,2.284158e+03,2.315184e+03,1.695242e-03
3.101169e-03,1.780074e-08,3.498921e-07,1.589651e-06,3.681161e-05,3.810959e-05,3.966652e-05,2.287146e+03,2.314487e+03,2.342099e+03,2.231524e-03
4.075393e-03,1.887075e-08,3.770604e-07,1.711340e-06,3.677544e-05,3.807153e-05,3.962240e-05,2.319682e+03,2.343690e+03,2.369464e+03,2.926187e-03
5.355667e-03,1.952511e-08,3.869780e-07,1.760144e-06,3.671878e-05,3.801459e-05,3.956757e-05,2.349878e+03,2.372014e+03,2.395693e+03,3.819232e-03
7.038136e-03,1.979035e-08,3.899798e-07,1.785058e-06,3.666282e-05,3.797342e-05,3.951007e-05,2.378927e+03,2.398656e+03,2.420610e+03,4.960957e-03
9.249147e-03,1.986161e-08,3.951113e-07,1.809880e-06,3.660436e-05,3.790997e-05,3.944556e-05,2.406559e+03,2.424114e+03,2.443982e+03,6.408418e-03
1.215474e-02,1.968760e-08,3.902069e-07,1.784270e-06,3.653173e-05,3.782918e-05,3.937115e-05,2.432865e+03,2.448835e+03,2.466251e+03,8.228562e-03
1.597312e-02,1.950076e-08,3.925027e-07,1.786910e-06,3.646018e-05,3.775401e-05,3.930572e-05,2.459435e+03,2.472745e+03,2.488384e+03,1.050234e-02
2.099104e-02,1.974111e-08,3.942254e-07,1.792923e-06,3.639722e-05,3.769381e-05,3.924303e-05,2.487582e+03,2.498703e+03,2.511730e+03,1.339542e-02
2.758532e-02,2.009908e-08,3.993426e-07,1.808821e-06,3.633531e-05,3.762585e-05,3.917593e-05,2.518114e+03,2.528249e+03,2.539097e+03,1.707112e-02
3.625117e-02,2.100102e-08,4.165341e-07,1.882115e-06,3.628522e-05,3.757433e-05,3.911513e-05,2.551561e+03,2.562148e+03,2.571899e+03,2.170212e-02
4.763938e-02,2.245074e-08,4.466089e-07,2.020432e-06,3.623975e-05,3.752411e-05,3.906055e-05,2.589437e+03,2.600440e+03,2.610787e+03,2.766937e-02
6.260517e-02,2.422572e-08,4.804593e-07,2.174332e-06,3.618410e-05,3.746599e-05,3.899454e-05,2.631912e+03,2.643657e+03,2.655258e+03,3.544714e-02
8.227241e-02,2.718659e-08,5.303748e-07,2.420196e-06,3.611681e-05,3.739795e-05,3.891523e-05,2.679344e+03,2.692432e+03,2.705109e+03,4.572499e-02
1.081181e-01,3.095863e-08,6.027261e-07,2.743934e-06,3.603636e-05,3.731123e-05,3.881739e-05,2.732557e+03,2.746712e+03,2.760303e+03,5.942057e-02
1.420831e-01,3.519401e-08,6.861044e-07,3.144382e-06,3.592167e-05,3.718970e-05,3.867740e-05,2.792067e+03,2.806983e+03,2.821166e+03,7.797733e-02
1.867181e-01,4.110999e-08,8.032717e-07,3.685548e-06,3.576125e-05,3.701334e-05,3.848471e-05,2.857853e+03,2.873467e+03,2.887910e+03,1.036120e-01
2.453751e-01,4.852868e-08,9.515480e-07,4.407582e-06,3.552981e-05,3.676212e-05,3.821878e-05,2.930038e+03,2.946360e+03,2.961738e+03,1.392235e-01
3.224591e-01,5.700976e-08,1.139682e-06,5.251064e-06,3.521784e-05,3.641953e-05,3.784376e-05,3.008578e+03,3.026675e+03,3.043145e+03,1.885267e-01
4.237587e-01,6.918773e-08,1.397380e-06,6.477291e-06,3.471830e-05,3.587829e-05,3.725383e-05,3.097514e+03,3.116175e+03,3.134558e+03,2.549403e-01
5.568814e-01,8.791053e-08,1.768872e-06,8.047620e-06,3.388246e-05,3.500799e-05,3.632897e-05,3.202500e+03,3.221142e+03,3.240326e+03,3.405320e-01
7.318242e-01,1.141851e-07,2.291557e-06,1.037205e-05,3.249545e-05,3.359343e-05,3.489203e-05,3.328170e+03,3.348027e+03,3.367559e+03,4.369098e-01
9.617249e-01,1.541856e-07,3.077376e-06,1.383801e-05,2.988553e-05,3.104629e-05,3.238775e-05,3.477512e+03,3.498986e+03,3.519783e+03,4.945119e-01
1.263848e+00,2.068748e-07,4.093161e-06,1.839444e-05,2.567788e-05,2.705355e-05,2.857092e-05,3.651613e+03,3.677360e+03,3.700932e+03,4.271331e-01
1.660883e+00,2.567083e-07,5.190342e-06,2.339984e-05,1.979450e-05,2.149198e-05,2.343952e-05,3.852431e+03,3.886010e+03,3.917332e+03,2.224086e-01
2.182645e+00,2.983264e-07,6.022958e-06,2.702097e-05,1.294496e-05,1.480391e-05,1.707151e-05,4.079743e+03,4.129667e+03,4.175065e+03,4.617668e-02
2.868317e+00,3.044683e-07,6.245098e-06,2.794838e-05,6.993978e-06,8.654454e-06,1.084008e-05,4.338877e+03,4.412093e+03,4.477823e+03,1.700624e-03
3.769391e+00,2.870781e-07,5.904427e-06,2.652286e-05,3.326429e-06,4.335284e-06,6.006940e-06,4.635624e+03,4.740587e+03,4.832735e+03,2.019998e-06
4.953535e+00,2.702820e-07,5.517772e-06,2.474345e-05,1.540640e-06,2.249042e-06,3.294448e-06,4.974759e+03,5.121529e+03,5.253570e+03,4.937447e-12
6.509675e+00,2.580654e-07,5.282453e-06,2.351682e-05,6.976841e-07,1.092107e-06,1.796101e-06,5.361868e+03,5.562747e+03,5.746364e+03,1.370583e-21
8.554673e+00,2.261200e-07,4.585962e-06,1.969650e-05,2.537842e-07,4.817324e-07,9.169728e-07,5.802609e+03,6.075289e+03,6.326130e+03,4.457743e-37
1.124210e+01,1.689555e-07,3.333065e-06,1.414236e-05,8.287189e-08,1.875782e-07,4.587291e-07,6.298201e+03,6.655266e+03,6.991528e+03,8.479209e-67
1.477378e+01,1.187881e-07,2.238708e-06,9.799564e-06,2.992961e-08,7.512034e-08,2.072935e-07,6.828767e+03,7.281274e+03,7.715702e+03,8.113509e-138
1.941492e+01,8.582584e-08,1.599207e-06,7.032792e-06,1.194999e-08,3.219252e-08,9.576353e-08,7.394174e+03,7.935004e+03,8.462927e+03,9.304738e-320
2.551407e+01,6.289086e-08,1.169211e-06,5.299452e-06,5.959393e-09,1.618856e-08,5.169546e-08,7.982939e+03,8.619406e+03,9.239455e+03,0.000000e+00
3.352924e+01,5.004879e-08,9.015978e-07,4.226239e-06,3.052987e-09,8.960174e-09,2.927366e-08,8.587029e+03,9.328605e+03,1.006618e+04,0.000000e+00
4.406236e+01,3.917239e-08,7.223150e-07,3.491911e-06,1.640629e-09,5.196001e-09,1.921466e-08,9.166336e+03,1.005704e+04,1.092310e+04,0.000000e+00
5.790444e+01,3.316427e-08,6.110377e-07,3.039117e-06,1.038291e-09,3.509947e-09,1.306727e-08,9.806574e+03,1.077415e+04,1.174026e+04,0.000000e+00
7.609497e+01,2.787379e-08,5.229031e-07,2.630272e-06,6.232651e-10,2.316513e-09,8.988995e-09,1.048205e+04,1.155871e+04,1.264092e+04,0.000000e+00
1.000000e+02,2.189931e-08,4.052237e-07,2.207858e-06,2.990428e-10,1.282095e-09,5.705856e-09,1.123601e+04,1.247620e+04,1.371531e+04,0.000000e+00
