# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl4333
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
2.453751e-01,7.441217e-06,1.432438e-05,2.185218e-05,4.799275e-05,4.952854e-05,5.147761e-05,3.092033e+03,3.113221e+03,3.135676e+03,1.875798e-01
3.224591e-01,8.927176e-06,1.719864e-05,2.627434e-05,4.245077e-05,4.381784e-05,4.553367e-05,3.213230e+03,3.232180e+03,3.252199e+03,2.505414e-01
4.237587e-01,1.018199e-05,1.955662e-05,3.003374e-05,3.701748e-05,3.830762e-05,3.991999e-05,3.325848e+03,3.343876e+03,3.362712e+03,3.229953e-01
5.568814e-01,1.110879e-05,2.131165e-05,3.274464e-05,3.250926e-05,3.378105e-05,3.534717e-05,3.429560e+03,3.447243e+03,3.466305e+03,3.934544e-01
7.318242e-01,1.172052e-05,2.256188e-05,3.464354e-05,2.939176e-05,3.072794e-05,3.229662e-05,3.523338e+03,3.541935e+03,3.562079e+03,4.323001e-01
9.617249e-01,1.209875e-05,2.320688e-05,3.569287e-05,2.698336e-05,2.843527e-05,3.003349e-05,3.605822e+03,3.626641e+03,3.648818e+03,3.912762e-01
1.263848e+00,1.236272e-05,2.370100e-05,3.629281e-05,2.568420e-05,2.726759e-05,2.897600e-05,3.676065e+03,3.700606e+03,3.725561e+03,2.632054e-01
1.660883e+00,1.257776e-05,2.408087e-05,3.688752e-05,2.559899e-05,2.738258e-05,2.918862e-05,3.736725e+03,3.764267e+03,3.793008e+03,1.155286e-01
2.182645e+00,1.268688e-05,2.446286e-05,3.757571e-05,2.518127e-05,2.714904e-05,2.902781e-05,3.800082e+03,3.829561e+03,3.865694e+03,2.666577e-02
2.868317e+00,1.284694e-05,2.489217e-05,3.834158e-05,2.344049e-05,2.562223e-05,2.765861e-05,3.879431e+03,3.916158e+03,3.963896e+03,2.077260e-03
3.769391e+00,1.304045e-05,2.550571e-05,3.921662e-05,2.054885e-05,2.303171e-05,2.513513e-05,3.980879e+03,4.030756e+03,4.094316e+03,2.239209e-05
4.953535e+00,1.300243e-05,2.540401e-05,3.897641e-05,1.610450e-05,1.892721e-05,2.124781e-05,4.104847e+03,4.174286e+03,4.257379e+03,5.677910e-09
6.509675e+00,1.257033e-05,2.459310e-05,3.761600e-05,1.134589e-05,1.428884e-05,1.692464e-05,4.253198e+03,4.351287e+03,4.459092e+03,9.596859e-16
8.554673e+00,1.181510e-05,2.284637e-05,3.499489e-05,7.123405e-06,9.751554e-06,1.261819e-05,4.425989e+03,4.564554e+03,4.708815e+03,6.029402e-29
1.124210e+01,1.045483e-05,2.005599e-05,3.080828e-05,3.961688e-06,6.049831e-06,8.673900e-06,4.630174e+03,4.823116e+03,5.015258e+03,8.442013e-56
1.477378e+01,9.055530e-06,1.744654e-05,2.676823e-05,2.067060e-06,3.504933e-06,5.753379e-06,4.861556e+03,5.125617e+03,5.379663e+03,2.098228e-110
1.941492e+01,8.007177e-06,1.538035e-05,2.361314e-05,1.028052e-06,1.927708e-06,3.659015e-06,5.121199e+03,5.476166e+03,5.820437e+03,3.849146e-218
2.551407e+01,6.807134e-06,1.325658e-05,2.061716e-05,4.788147e-07,1.086227e-06,2.319804e-06,5.424788e+03,5.894502e+03,6.334290e+03,0.000000e+00
3.352924e+01,5.450672e-06,1.097804e-05,1.780527e-05,1.832358e-07,5.753578e-07,1.557730e-06,5.756656e+03,6.359308e+03,6.945267e+03,0.000000e+00
4.406236e+01,4.070118e-06,8.781134e-06,1.563581e-05,7.315828e-08,2.988637e-07,1.054443e-06,6.131627e+03,6.858599e+03,7.576482e+03,0.000000e+00
5.790444e+01,3.359266e-06,7.375769e-06,1.398818e-05,4.377503e-08,1.816680e-07,7.508179e-07,6.533604e+03,7.331782e+03,8.116681e+03,0.000000e+00
7.609497e+01,2.872824e-06,6.340781e-06,1.259042e-05,2.900328e-08,1.183070e-07,4.953178e-07,6.970920e+03,7.791195e+03,8.628860e+03,0.000000e+00
1.000000e+02,2.501703e-06,5.580185e-06,1.112979e-05,2.133066e-08,7.754337e-08,3.216978e-07,7.427421e+03,8.284886e+03,9.116145e+03,0.000000e+00
