# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl48
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
3.769391e+00,3.787901e-06,4.776267e-06,5.855768e-06,7.185111e-07,1.008646e-06,1.362685e-06,4.731715e+03,4.836572e+03,4.951631e+03,1.546148e-07
4.953535e+00,3.419444e-06,4.298898e-06,5.267430e-06,4.991822e-07,7.345656e-07,1.101779e-06,4.899469e+03,5.032050e+03,5.170903e+03,2.777354e-13
6.509675e+00,3.136240e-06,3.936380e-06,4.817043e-06,3.392953e-07,5.183644e-07,7.828856e-07,5.115545e+03,5.276023e+03,5.439666e+03,1.425998e-23
8.554673e+00,2.895037e-06,3.655823e-06,4.476951e-06,2.135006e-07,3.320531e-07,5.038504e-07,5.385894e+03,5.572982e+03,5.760521e+03,1.679521e-41
1.124210e+01,2.547633e-06,3.323146e-06,4.127294e-06,1.261702e-07,2.113000e-07,3.386008e-07,5.710273e+03,5.927975e+03,6.143830e+03,1.545959e-72
1.477378e+01,2.070395e-06,2.799293e-06,3.606907e-06,6.306004e-08,1.176149e-07,2.054206e-07,6.100616e+03,6.348178e+03,6.603202e+03,1.945608e-129
1.941492e+01,1.531611e-06,2.148091e-06,2.912944e-06,2.808484e-08,5.437853e-08,1.047184e-07,6.566202e+03,6.857372e+03,7.151384e+03,1.242758e-245
2.551407e+01,1.067526e-06,1.528378e-06,2.162157e-06,1.187189e-08,2.429067e-08,5.072794e-08,7.104664e+03,7.458463e+03,7.809306e+03,0.000000e+00
3.352924e+01,7.216508e-07,1.049537e-06,1.549277e-06,4.851658e-09,9.998369e-09,2.238644e-08,7.747737e+03,8.177348e+03,8.596817e+03,0.000000e+00
4.406236e+01,5.255192e-07,7.626277e-07,1.129130e-06,2.179321e-09,4.514025e-09,1.035093e-08,8.430499e+03,8.935069e+03,9.400532e+03,0.000000e+00
5.790444e+01,4.454129e-07,6.498822e-07,9.553781e-07,1.511439e-09,3.052060e-09,7.140580e-09,8.994129e+03,9.558608e+03,1.005384e+04,0.000000e+00
7.609497e+01,3.913276e-07,5.723036e-07,8.608875e-07,1.055819e-09,2.215863e-09,5.249701e-09,9.553451e+03,1.017159e+04,1.074636e+04,0.000000e+00
1.000000e+02,3.372174e-07,5.025812e-07,7.800699e-07,6.813243e-10,1.487011e-09,3.755308e-09,1.013921e+04,1.086084e+04,1.149413e+04,0.000000e+00
