# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl880
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,8.660014e-09,1.018914e-08,1.244560e-08,8.511496e-12,1.058544e-11,1.521603e-11,3.032973e+03,3.060647e+03,3.079503e+03,2.687517e-05
1.314147e-05,1.128081e-08,1.321618e-08,1.601692e-08,1.503916e-11,1.850697e-11,2.589786e-11,3.036862e+03,3.062400e+03,3.080205e+03,3.531802e-05
1.726983e-05,1.466875e-08,1.712540e-08,2.061000e-08,2.575820e-11,3.141663e-11,4.246705e-11,3.040196e+03,3.064107e+03,3.080895e+03,4.639214e-05
2.269511e-05,1.909314e-08,2.221126e-08,2.648822e-08,4.228288e-11,5.111151e-11,6.711820e-11,3.043599e+03,3.065879e+03,3.081643e+03,6.089770e-05
2.982471e-05,2.484045e-08,2.873863e-08,3.403780e-08,7.440349e-11,8.922218e-11,1.129158e-10,3.046853e+03,3.067724e+03,3.082394e+03,7.987719e-05
3.919407e-05,3.228443e-08,3.722146e-08,4.386791e-08,1.268724e-10,1.506276e-10,1.851688e-10,3.050135e+03,3.069441e+03,3.083068e+03,1.046803e-04
5.150678e-05,4.189226e-08,4.818258e-08,5.641998e-08,2.086918e-10,2.454268e-10,2.969348e-10,3.053088e+03,3.071012e+03,3.083789e+03,1.370240e-04
6.768750e-05,5.426342e-08,6.227822e-08,7.249762e-08,3.659747e-10,4.264023e-10,5.110786e-10,3.055959e+03,3.072611e+03,3.084606e+03,1.790957e-04
8.895135e-05,7.007251e-08,8.032154e-08,9.298542e-08,6.193835e-10,7.160142e-10,8.494838e-10,3.058640e+03,3.074214e+03,3.085347e+03,2.336495e-04
1.168952e-04,9.044881e-08,1.035595e-07,1.192712e-07,1.014545e-09,1.164593e-09,1.366053e-09,3.061335e+03,3.075676e+03,3.086083e+03,3.040819e-04
1.536175e-04,1.162296e-07,1.327878e-07,1.524353e-07,1.758313e-09,2.002708e-09,2.323606e-09,3.064051e+03,3.077058e+03,3.086911e+03,3.945250e-04
2.018760e-04,1.489406e-07,1.697800e-07,1.947225e-07,2.943770e-09,3.321037e-09,3.829196e-09,3.066340e+03,3.078492e+03,3.087704e+03,5.098710e-04
2.652948e-04,1.901139e-07,2.163318e-07,2.474596e-07,4.778178e-09,5.365657e-09,6.118564e-09,3.068660e+03,3.079779e+03,3.088456e+03,6.556983e-04
3.486365e-04,2.410875e-07,2.738248e-07,3.122505e-07,8.127566e-09,9.075421e-09,1.025416e-08,3.071094e+03,3.081119e+03,3.089240e+03,8.380880e-04
4.581598e-04,3.038509e-07,3.446177e-07,3.917599e-07,1.330780e-08,1.477420e-08,1.655966e-08,3.073145e+03,3.082409e+03,3.090014e+03,1.063191e-03
6.020894e-04,3.802459e-07,4.310881e-07,4.891686e-07,2.123662e-08,2.342892e-08,2.604607e-08,3.075167e+03,3.083741e+03,3.090758e+03,1.336770e-03
7.912343e-04,4.706225e-07,5.328841e-07,6.031395e-07,3.517011e-08,3.853383e-08,4.247866e-08,3.077074e+03,3.085056e+03,3.091693e+03,1.663297e-03
1.039798e-03,5.770881e-07,6.529437e-07,7.384888e-07,5.572596e-08,6.071432e-08,6.643775e-08,3.078850e+03,3.086294e+03,3.092628e+03,2.044942e-03
1.366448e-03,7.001009e-07,7.913169e-07,8.936462e-07,8.618792e-08,9.347601e-08,1.016543e-07,3.080515e+03,3.087437e+03,3.093479e+03,2.482703e-03
1.795714e-03,8.361427e-07,9.428927e-07,1.062708e-06,1.361063e-07,1.467734e-07,1.587097e-07,3.082087e+03,3.088586e+03,3.094313e+03,2.975036e-03
2.359833e-03,9.848165e-07,1.109864e-06,1.246914e-06,2.051237e-07,2.200660e-07,2.365509e-07,3.083608e+03,3.089708e+03,3.095186e+03,3.518709e-03
3.101169e-03,1.138691e-06,1.284448e-06,1.442614e-06,3.021949e-07,3.225338e-07,3.452343e-07,3.085004e+03,3.090779e+03,3.096026e+03,4.119763e-03
4.075393e-03,1.289368e-06,1.452666e-06,1.629773e-06,4.462902e-07,4.739946e-07,5.045348e-07,3.086293e+03,3.091849e+03,3.096874e+03,4.786204e-03
5.355667e-03,1.434618e-06,1.614628e-06,1.810142e-06,6.282303e-07,6.637668e-07,7.033674e-07,3.087532e+03,3.092873e+03,3.097812e+03,5.534615e-03
7.038136e-03,1.561913e-06,1.755299e-06,1.968132e-06,8.646699e-07,9.098117e-07,9.601359e-07,3.088610e+03,3.093851e+03,3.098687e+03,6.418905e-03
9.249147e-03,1.651419e-06,1.856763e-06,2.080581e-06,1.169351e-06,1.222258e-06,1.285098e-06,3.089712e+03,3.094786e+03,3.099527e+03,7.491164e-03
1.215474e-02,1.715628e-06,1.928487e-06,2.160010e-06,1.516729e-06,1.576535e-06,1.649042e-06,3.090632e+03,3.095644e+03,3.100408e+03,8.824926e-03
1.597312e-02,1.733740e-06,1.948253e-06,2.182065e-06,1.917556e-06,1.984277e-06,2.067046e-06,3.091403e+03,3.096411e+03,3.101160e+03,1.054552e-02
2.099104e-02,1.700549e-06,1.911621e-06,2.138239e-06,2.339080e-06,2.412744e-06,2.503021e-06,3.092162e+03,3.097086e+03,3.101946e+03,1.274583e-02
2.758532e-02,1.638182e-06,1.841344e-06,2.057939e-06,2.767321e-06,2.847617e-06,2.945485e-06,3.092771e+03,3.097807e+03,3.102854e+03,1.554675e-02
3.625117e-02,1.533803e-06,1.724378e-06,1.928197e-06,3.179976e-06,3.266457e-06,3.369648e-06,3.093367e+03,3.098405e+03,3.103651e+03,1.909586e-02
4.763938e-02,1.408661e-06,1.583691e-06,1.773509e-06,3.540127e-06,3.630293e-06,3.736656e-06,3.093908e+03,3.099013e+03,3.104312e+03,2.354599e-02
6.260517e-02,1.276158e-06,1.436356e-06,1.606011e-06,3.873273e-06,3.963444e-06,4.058338e-06,3.096443e+03,3.100660e+03,3.105370e+03,2.946381e-02
8.227241e-02,1.225254e-06,1.376779e-06,1.542920e-06,3.988896e-06,4.060405e-06,4.139935e-06,3.123104e+03,3.127568e+03,3.132093e+03,3.789085e-02
1.081181e-01,1.275700e-06,1.435043e-06,1.608000e-06,3.903855e-06,3.958911e-06,4.023556e-06,3.176517e+03,3.182691e+03,3.189114e+03,5.031662e-02
1.420831e-01,1.413682e-06,1.592821e-06,1.784055e-06,3.647707e-06,3.686787e-06,3.733854e-06,3.259663e+03,3.267449e+03,3.275908e+03,6.944513e-02
1.867181e-01,1.630414e-06,1.837608e-06,2.061676e-06,3.141502e-06,3.171799e-06,3.206638e-06,3.375195e+03,3.384573e+03,3.394556e+03,1.004519e-01
2.453751e-01,1.878599e-06,2.112209e-06,2.368780e-06,2.385596e-06,2.425408e-06,2.463518e-06,3.526653e+03,3.537190e+03,3.548428e+03,1.528807e-01
3.224591e-01,2.045036e-06,2.298118e-06,2.573960e-06,1.516121e-06,1.563658e-06,1.607109e-06,3.717107e+03,3.729319e+03,3.741969e+03,2.391815e-01
4.237587e-01,1.982679e-06,2.229847e-06,2.499761e-06,8.346253e-07,8.543269e-07,8.778984e-07,3.941578e+03,3.950744e+03,3.960488e+03,3.616795e-01
5.568814e-01,1.797912e-06,2.021498e-06,2.264920e-06,4.811901e-07,4.931741e-07,5.067390e-07,4.149081e+03,4.157393e+03,4.165235e+03,4.892868e-01
7.318242e-01,1.632059e-06,1.837038e-06,2.058749e-06,2.999426e-07,3.112200e-07,3.240841e-07,4.336516e+03,4.345044e+03,4.353026e+03,5.522180e-01
9.617249e-01,1.530262e-06,1.722561e-06,1.933363e-06,2.216174e-07,2.319043e-07,2.432985e-07,4.499938e+03,4.510842e+03,4.520651e+03,4.623296e-01
1.263848e+00,1.503190e-06,1.697393e-06,1.903911e-06,1.892067e-07,2.001534e-07,2.140696e-07,4.636499e+03,4.651150e+03,4.664224e+03,2.447725e-01
1.660883e+00,1.552493e-06,1.751660e-06,1.968192e-06,1.810889e-07,1.946427e-07,2.098803e-07,4.743662e+03,4.763219e+03,4.782066e+03,6.652658e-02
2.182645e+00,1.659925e-06,1.872380e-06,2.104479e-06,2.127124e-07,2.287118e-07,2.449392e-07,4.819478e+03,4.845090e+03,4.871072e+03,6.124186e-03
2.868317e+00,1.764002e-06,1.986886e-06,2.235616e-06,2.293726e-07,2.590248e-07,2.854537e-07,4.905936e+03,4.934685e+03,4.966736e+03,8.603279e-05
