# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl15A
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.536175e-04,2.980415e-07,6.198962e-07,1.058707e-06,1.751646e-05,1.826908e-05,1.930791e-05,2.073769e+03,2.152935e+03,2.212316e+03,5.349878e-05
2.018760e-04,3.326964e-07,6.330728e-07,1.043653e-06,1.749784e-05,1.823205e-05,1.927304e-05,2.105222e+03,2.176680e+03,2.230719e+03,7.219343e-05
2.652948e-04,3.687363e-07,6.490829e-07,1.040323e-06,1.747712e-05,1.818457e-05,1.924089e-05,2.136553e+03,2.201548e+03,2.250700e+03,9.736613e-05
3.486365e-04,4.117800e-07,6.892983e-07,1.057739e-06,1.744886e-05,1.815567e-05,1.920617e-05,2.169731e+03,2.227272e+03,2.272234e+03,1.314067e-04
4.581598e-04,4.511718e-07,7.257507e-07,1.061372e-06,1.742913e-05,1.812521e-05,1.917687e-05,2.203021e+03,2.254257e+03,2.294909e+03,1.775747e-04
6.020894e-04,4.978904e-07,7.575832e-07,1.074029e-06,1.738143e-05,1.807934e-05,1.913023e-05,2.237340e+03,2.281968e+03,2.318801e+03,2.399715e-04
7.912343e-04,5.536584e-07,8.074236e-07,1.128474e-06,1.732847e-05,1.801769e-05,1.909214e-05,2.271735e+03,2.311148e+03,2.344297e+03,3.237615e-04
1.039798e-03,6.028980e-07,8.585802e-07,1.171024e-06,1.727416e-05,1.796327e-05,1.904548e-05,2.307469e+03,2.341351e+03,2.371187e+03,4.365526e-04
1.366448e-03,6.593127e-07,9.072701e-07,1.207630e-06,1.723938e-05,1.792708e-05,1.899664e-05,2.343214e+03,2.373255e+03,2.400097e+03,5.891621e-04
1.795714e-03,7.165967e-07,9.686693e-07,1.274354e-06,1.719340e-05,1.787541e-05,1.895561e-05,2.380094e+03,2.405991e+03,2.430473e+03,7.935579e-04
2.359833e-03,7.691986e-07,1.024242e-06,1.337422e-06,1.712840e-05,1.780799e-05,1.888887e-05,2.417556e+03,2.440498e+03,2.462084e+03,1.065709e-03
3.101169e-03,8.293241e-07,1.091117e-06,1.417915e-06,1.704253e-05,1.771924e-05,1.879940e-05,2.455680e+03,2.476178e+03,2.495430e+03,1.430993e-03
4.075393e-03,9.061744e-07,1.185386e-06,1.524075e-06,1.694994e-05,1.761569e-05,1.868613e-05,2.494787e+03,2.513271e+03,2.530512e+03,1.914819e-03
5.355667e-03,9.734099e-07,1.266596e-06,1.615868e-06,1.685472e-05,1.751717e-05,1.857266e-05,2.535471e+03,2.551594e+03,2.567452e+03,2.547892e-03
7.038136e-03,1.046382e-06,1.356233e-06,1.729987e-06,1.673813e-05,1.739688e-05,1.843695e-05,2.576828e+03,2.591187e+03,2.606164e+03,3.380686e-03
9.249147e-03,1.135728e-06,1.469724e-06,1.875298e-06,1.659680e-05,1.724439e-05,1.826800e-05,2.619246e+03,2.632485e+03,2.646535e+03,4.473025e-03
1.215474e-02,1.215176e-06,1.570108e-06,1.999128e-06,1.646002e-05,1.710361e-05,1.810405e-05,2.662803e+03,2.675253e+03,2.688536e+03,5.899754e-03
1.597312e-02,1.303402e-06,1.681826e-06,2.143407e-06,1.630264e-05,1.693234e-05,1.790671e-05,2.707813e+03,2.719484e+03,2.732103e+03,7.756781e-03
2.099104e-02,1.410284e-06,1.817591e-06,2.310847e-06,1.611639e-05,1.673471e-05,1.768037e-05,2.754402e+03,2.765158e+03,2.777060e+03,1.017154e-02
2.758532e-02,1.504444e-06,1.938182e-06,2.461166e-06,1.594741e-05,1.655190e-05,1.746317e-05,2.802475e+03,2.812422e+03,2.823976e+03,1.331043e-02
3.625117e-02,1.610181e-06,2.076256e-06,2.627853e-06,1.573484e-05,1.632870e-05,1.720534e-05,2.852068e+03,2.861466e+03,2.872321e+03,1.740089e-02
4.763938e-02,1.731066e-06,2.232085e-06,2.818418e-06,1.549163e-05,1.607020e-05,1.691928e-05,2.903024e+03,2.912062e+03,2.922789e+03,2.277640e-02
6.260517e-02,1.838107e-06,2.371706e-06,2.993617e-06,1.527244e-05,1.584471e-05,1.668417e-05,2.954785e+03,2.964489e+03,2.975628e+03,2.990832e-02
8.227241e-02,1.959915e-06,2.528763e-06,3.189234e-06,1.500117e-05,1.556421e-05,1.639079e-05,3.007878e+03,3.018628e+03,3.030663e+03,3.949583e-02
1.081181e-01,2.090392e-06,2.702607e-06,3.399639e-06,1.470809e-05,1.526779e-05,1.608182e-05,3.062362e+03,3.074668e+03,3.087373e+03,5.262404e-02
1.420831e-01,2.208853e-06,2.859928e-06,3.587138e-06,1.446966e-05,1.502076e-05,1.582134e-05,3.118751e+03,3.132185e+03,3.145856e+03,7.090744e-02
1.867181e-01,2.336984e-06,3.036806e-06,3.803297e-06,1.417757e-05,1.471045e-05,1.549721e-05,3.176970e+03,3.191595e+03,3.205555e+03,9.674428e-02
2.453751e-01,2.479690e-06,3.216561e-06,4.022394e-06,1.388340e-05,1.438283e-05,1.516243e-05,3.237170e+03,3.252630e+03,3.267363e+03,1.333618e-01
3.224591e-01,2.601189e-06,3.372128e-06,4.226515e-06,1.364854e-05,1.411789e-05,1.491395e-05,3.298346e+03,3.315839e+03,3.333045e+03,1.841782e-01
4.237587e-01,2.772043e-06,3.588164e-06,4.513368e-06,1.333896e-05,1.376498e-05,1.443542e-05,3.365375e+03,3.384727e+03,3.405101e+03,2.509915e-01
5.568814e-01,3.169297e-06,4.108856e-06,5.176244e-06,1.249966e-05,1.280612e-05,1.328758e-05,3.469848e+03,3.488516e+03,3.511587e+03,3.439382e-01
7.318242e-01,3.912658e-06,5.059095e-06,6.364728e-06,1.045548e-05,1.079859e-05,1.124527e-05,3.630193e+03,3.650142e+03,3.673975e+03,4.711141e-01
9.617249e-01,4.747574e-06,6.120528e-06,7.661787e-06,7.081790e-06,7.471613e-06,7.972394e-06,3.856884e+03,3.876884e+03,3.897818e+03,5.708040e-01
1.263848e+00,4.987273e-06,6.416998e-06,8.057256e-06,3.384281e-06,3.755930e-06,4.310596e-06,4.149722e+03,4.180679e+03,4.205514e+03,4.655416e-01
1.660883e+00,4.173244e-06,5.395005e-06,6.886606e-06,1.019541e-06,1.266342e-06,1.679467e-06,4.506960e+03,4.575666e+03,4.627246e+03,1.711467e-01
2.182645e+00,3.254677e-06,4.217045e-06,5.467595e-06,2.639552e-07,3.738768e-07,5.882043e-07,4.949493e+03,5.080693e+03,5.179534e+03,2.291177e-02
2.868317e+00,2.491794e-06,3.275347e-06,4.355863e-06,7.547128e-08,1.062654e-07,1.860710e-07,5.493939e+03,5.677193e+03,5.781352e+03,1.128741e-03
3.769391e+00,1.567567e-06,2.099736e-06,2.937828e-06,2.024544e-08,2.935824e-08,5.109130e-08,6.113676e+03,6.299512e+03,6.413724e+03,1.252245e-05
4.953535e+00,9.687285e-07,1.297946e-06,1.796565e-06,6.743979e-09,9.402753e-09,1.541008e-08,6.754350e+03,6.939120e+03,7.066904e+03,2.121828e-09
6.509675e+00,6.420667e-07,8.595602e-07,1.168764e-06,2.684643e-09,3.680575e-09,5.705990e-09,7.395996e+03,7.588138e+03,7.734787e+03,3.430473e-18
8.554673e+00,4.623650e-07,6.229684e-07,8.422159e-07,1.207843e-09,1.711610e-09,2.579083e-09,8.025628e+03,8.235356e+03,8.416565e+03,2.171275e-39
1.124210e+01,3.586337e-07,4.889985e-07,6.633520e-07,6.831365e-10,9.874163e-10,1.514559e-09,8.627863e+03,8.877334e+03,9.094862e+03,1.033316e-90
1.477378e+01,2.965346e-07,4.103042e-07,5.630168e-07,4.227062e-10,6.540329e-10,1.039589e-09,9.186207e+03,9.489721e+03,9.778038e+03,5.595720e-213
1.941492e+01,2.585770e-07,3.669323e-07,5.151016e-07,2.791769e-10,4.691362e-10,8.007836e-10,9.692884e+03,1.006838e+04,1.044424e+04,0.000000e+00
2.551407e+01,2.372199e-07,3.462341e-07,5.044033e-07,2.166492e-10,4.036312e-10,7.595560e-10,1.012906e+04,1.059708e+04,1.107460e+04,0.000000e+00
3.352924e+01,2.260872e-07,3.450153e-07,5.228454e-07,1.797101e-10,3.816798e-10,8.117908e-10,1.048281e+04,1.106788e+04,1.167153e+04,0.000000e+00
4.406236e+01,2.197650e-07,3.433953e-07,5.313137e-07,1.467872e-10,3.385921e-10,7.818852e-10,1.090252e+04,1.156813e+04,1.226305e+04,0.000000e+00
5.790444e+01,2.015647e-07,3.142440e-07,4.853516e-07,1.142000e-10,2.625327e-10,6.213073e-10,1.153892e+04,1.226467e+04,1.296799e+04,0.000000e+00
7.609497e+01,1.771691e-07,2.801427e-07,4.340664e-07,7.786389e-11,1.867301e-10,4.563826e-10,1.226268e+04,1.303254e+04,1.377055e+04,0.000000e+00
1.000000e+02,1.472235e-07,2.472682e-07,3.947867e-07,2.091662e-11,1.249994e-10,3.262850e-10,1.299065e+04,1.382626e+04,1.461774e+04,0.000000e+00
