# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl338B
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.536175e-04,4.387908e-08,5.835285e-08,7.650993e-08,2.200075e-10,4.004245e-10,7.096975e-10,3.099579e+03,3.147849e+03,3.199234e+03,1.506734e-04
2.018760e-04,5.388876e-08,6.992236e-08,8.980820e-08,3.379317e-10,5.834477e-10,9.953502e-10,3.119065e+03,3.163206e+03,3.210232e+03,1.995137e-04
2.652948e-04,6.624594e-08,8.408328e-08,1.055292e-07,5.067688e-10,8.274854e-10,1.320563e-09,3.137778e+03,3.178039e+03,3.220916e+03,2.634612e-04
3.486365e-04,8.140619e-08,1.009728e-07,1.241760e-07,7.952677e-10,1.214405e-09,1.838289e-09,3.155780e+03,3.192371e+03,3.231332e+03,3.467802e-04
4.581598e-04,9.984583e-08,1.219879e-07,1.467119e-07,1.191783e-09,1.744927e-09,2.605378e-09,3.173192e+03,3.206146e+03,3.241184e+03,4.549631e-04
6.020894e-04,1.227939e-07,1.474394e-07,1.739960e-07,1.741635e-09,2.544533e-09,3.535459e-09,3.189902e+03,3.219350e+03,3.250846e+03,5.942272e-04
7.912343e-04,1.505950e-07,1.775346e-07,2.066594e-07,2.781187e-09,3.839703e-09,5.031033e-09,3.205864e+03,3.232055e+03,3.259921e+03,7.719012e-04
1.039798e-03,1.846986e-07,2.139223e-07,2.461023e-07,4.273777e-09,5.517420e-09,7.235665e-09,3.221107e+03,3.244055e+03,3.268668e+03,9.968389e-04
1.366448e-03,2.257721e-07,2.578318e-07,2.924769e-07,6.440542e-09,7.940816e-09,1.009665e-08,3.235523e+03,3.255481e+03,3.277135e+03,1.278382e-03
1.795714e-03,2.740579e-07,3.092110e-07,3.468950e-07,1.002886e-08,1.219609e-08,1.432478e-08,3.249207e+03,3.266352e+03,3.284971e+03,1.624969e-03
2.359833e-03,3.303820e-07,3.692739e-07,4.111585e-07,1.494124e-08,1.791314e-08,2.069340e-08,3.262205e+03,3.276884e+03,3.292672e+03,2.044879e-03
3.101169e-03,3.959722e-07,4.397302e-07,4.870857e-07,2.192172e-08,2.583857e-08,2.952125e-08,3.274387e+03,3.286761e+03,3.299995e+03,2.547261e-03
4.075393e-03,4.698524e-07,5.183601e-07,5.703776e-07,3.384049e-08,3.798293e-08,4.281578e-08,3.285655e+03,3.295794e+03,3.306683e+03,3.138136e-03
5.355667e-03,5.533194e-07,6.081283e-07,6.656155e-07,5.032773e-08,5.456734e-08,5.936174e-08,3.296134e+03,3.304278e+03,3.313167e+03,3.817846e-03
7.038136e-03,6.443720e-07,7.072736e-07,7.708744e-07,7.375079e-08,7.896227e-08,8.358161e-08,3.305759e+03,3.312214e+03,3.319166e+03,4.590594e-03
9.249147e-03,7.387642e-07,8.091655e-07,8.812852e-07,1.090100e-07,1.151464e-07,1.206473e-07,3.314470e+03,3.319518e+03,3.324956e+03,5.464767e-03
1.215474e-02,8.367750e-07,9.168240e-07,9.967265e-07,1.540426e-07,1.607631e-07,1.671195e-07,3.321970e+03,3.326248e+03,3.330618e+03,6.456343e-03
1.597312e-02,9.342673e-07,1.022485e-06,1.110205e-06,2.147234e-07,2.219481e-07,2.289921e-07,3.328411e+03,3.332358e+03,3.336124e+03,7.615455e-03
2.099104e-02,1.021077e-06,1.117437e-06,1.212913e-06,2.964873e-07,3.044696e-07,3.127752e-07,3.333722e+03,3.337754e+03,3.341584e+03,9.005786e-03
2.758532e-02,1.102695e-06,1.206172e-06,1.308781e-06,3.935137e-07,4.024234e-07,4.121336e-07,3.338140e+03,3.342531e+03,3.346684e+03,1.074830e-02
3.625117e-02,1.166197e-06,1.275783e-06,1.382993e-06,5.169659e-07,5.264219e-07,5.377882e-07,3.341730e+03,3.346582e+03,3.351331e+03,1.307942e-02
4.763938e-02,1.203552e-06,1.316829e-06,1.426663e-06,6.665465e-07,6.766269e-07,6.885194e-07,3.344756e+03,3.350060e+03,3.355266e+03,1.629269e-02
6.260517e-02,1.222511e-06,1.338434e-06,1.450046e-06,8.326077e-07,8.438159e-07,8.565548e-07,3.347299e+03,3.352918e+03,3.358535e+03,2.086100e-02
8.227241e-02,1.209417e-06,1.324410e-06,1.434371e-06,1.018151e-06,1.031334e-06,1.045441e-06,3.349177e+03,3.355166e+03,3.360980e+03,2.745171e-02
1.081181e-01,1.167985e-06,1.279920e-06,1.386522e-06,1.205739e-06,1.221306e-06,1.237341e-06,3.350586e+03,3.356736e+03,3.362767e+03,3.681577e-02
1.420831e-01,1.108776e-06,1.214702e-06,1.317271e-06,1.396107e-06,1.414549e-06,1.433460e-06,3.351476e+03,3.357644e+03,3.363694e+03,5.003437e-02
1.867181e-01,1.028314e-06,1.126218e-06,1.222776e-06,1.568517e-06,1.590122e-06,1.612887e-06,3.353090e+03,3.359289e+03,3.365105e+03,6.846015e-02
2.453751e-01,9.439093e-07,1.033731e-06,1.123166e-06,1.713108e-06,1.739103e-06,1.766120e-06,3.356054e+03,3.362306e+03,3.368426e+03,1.014976e-01
3.224591e-01,1.165758e-06,1.273619e-06,1.383958e-06,1.340875e-06,1.373727e-06,1.405241e-06,3.517059e+03,3.527088e+03,3.538427e+03,1.844021e-01
4.237587e-01,1.341761e-06,1.467752e-06,1.590512e-06,4.850287e-07,4.958106e-07,5.087439e-07,3.891527e+03,3.900661e+03,3.909227e+03,3.393042e-01
5.568814e-01,1.064040e-06,1.164536e-06,1.264540e-06,1.501714e-07,1.545815e-07,1.601955e-07,4.241231e+03,4.251288e+03,4.260626e+03,5.082641e-01
7.318242e-01,8.187999e-07,8.959529e-07,9.740647e-07,5.630213e-08,5.818189e-08,6.022483e-08,4.556392e+03,4.566518e+03,4.575639e+03,6.018026e-01
9.617249e-01,7.215110e-07,7.899518e-07,8.573639e-07,3.227914e-08,3.330690e-08,3.425118e-08,4.825364e+03,4.834075e+03,4.842787e+03,5.303778e-01
1.263848e+00,7.089698e-07,7.778785e-07,8.441462e-07,2.444513e-08,2.560828e-08,2.664374e-08,5.031885e+03,5.043542e+03,5.056398e+03,3.182601e-01
1.660883e+00,7.502426e-07,8.249223e-07,8.992333e-07,2.213353e-08,2.448560e-08,2.705752e-08,5.163791e+03,5.185811e+03,5.211573e+03,1.067677e-01
2.182645e+00,8.322309e-07,9.173184e-07,1.002472e-06,2.761887e-08,3.129007e-08,3.378324e-08,5.229046e+03,5.257197e+03,5.300765e+03,1.349442e-02
2.868317e+00,9.283897e-07,1.022707e-06,1.117300e-06,3.395557e-08,3.939132e-08,4.329473e-08,5.300777e+03,5.330834e+03,5.373394e+03,2.941664e-04
3.769391e+00,1.033210e-06,1.135921e-06,1.239457e-06,4.076073e-08,4.518365e-08,5.078518e-08,5.376906e+03,5.412790e+03,5.455791e+03,2.737755e-07
4.953535e+00,1.136566e-06,1.247567e-06,1.362986e-06,4.871433e-08,5.632790e-08,6.298105e-08,5.455231e+03,5.501869e+03,5.553944e+03,8.922017e-13
6.509675e+00,1.244174e-06,1.365492e-06,1.492404e-06,5.556857e-08,6.484379e-08,7.748580e-08,5.535562e+03,5.595543e+03,5.669857e+03,9.649277e-23
8.554673e+00,1.354117e-06,1.493157e-06,1.634166e-06,5.864195e-08,7.680463e-08,9.014282e-08,5.617245e+03,5.696246e+03,5.800602e+03,7.631272e-41
1.124210e+01,1.457558e-06,1.610571e-06,1.771685e-06,6.473702e-08,8.770944e-08,1.126180e-07,5.702712e+03,5.806570e+03,5.950536e+03,7.781416e-74
1.477378e+01,1.556002e-06,1.731496e-06,1.913716e-06,6.815249e-08,1.012199e-07,1.280424e-07,5.805152e+03,5.932181e+03,6.118624e+03,2.522813e-134
1.941492e+01,1.650774e-06,1.856033e-06,2.060921e-06,6.731892e-08,1.070804e-07,1.434294e-07,5.931066e+03,6.079983e+03,6.303012e+03,3.221984e-245
2.551407e+01,1.713008e-06,1.958098e-06,2.186527e-06,6.837321e-08,1.122859e-07,1.558030e-07,6.085343e+03,6.256057e+03,6.502549e+03,0.000000e+00
3.352924e+01,1.754223e-06,2.046910e-06,2.298665e-06,6.667841e-08,1.124470e-07,1.593985e-07,6.269410e+03,6.457360e+03,6.723944e+03,0.000000e+00
4.406236e+01,1.779412e-06,2.106563e-06,2.395938e-06,6.130446e-08,1.057515e-07,1.529428e-07,6.484039e+03,6.690956e+03,6.964664e+03,0.000000e+00
5.790444e+01,1.773432e-06,2.112803e-06,2.432137e-06,5.848008e-08,9.768398e-08,1.462764e-07,6.731651e+03,6.955708e+03,7.227986e+03,0.000000e+00
7.609497e+01,1.744378e-06,2.081719e-06,2.438753e-06,5.346127e-08,8.643504e-08,1.307850e-07,7.013314e+03,7.255692e+03,7.527578e+03,0.000000e+00
1.000000e+02,1.686950e-06,2.021158e-06,2.412092e-06,4.564379e-08,7.031521e-08,1.136157e-07,7.322550e+03,7.597839e+03,7.860298e+03,0.000000e+00
