# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl317
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.597312e-02,4.737739e-06,6.316952e-06,7.994576e-06,3.409842e-05,3.567071e-05,3.748662e-05,2.727217e+03,2.742640e+03,2.756469e+03,1.580224e-02
2.099104e-02,4.450967e-06,5.951672e-06,7.553017e-06,3.561393e-05,3.727145e-05,3.919412e-05,2.735973e+03,2.753161e+03,2.769998e+03,1.919692e-02
2.758532e-02,4.085104e-06,5.473520e-06,6.963469e-06,3.756089e-05,3.930775e-05,4.130231e-05,2.742262e+03,2.759382e+03,2.778554e+03,2.301555e-02
3.625117e-02,3.894374e-06,5.166753e-06,6.563162e-06,3.943480e-05,4.117043e-05,4.322930e-05,2.757861e+03,2.771284e+03,2.785890e+03,2.741654e-02
4.763938e-02,3.932033e-06,5.175303e-06,6.563298e-06,4.076178e-05,4.249734e-05,4.455652e-05,2.783469e+03,2.795884e+03,2.808057e+03,3.298096e-02
6.260517e-02,4.067215e-06,5.365550e-06,6.780911e-06,4.131197e-05,4.303421e-05,4.507288e-05,2.820052e+03,2.834199e+03,2.847616e+03,4.056113e-02
8.227241e-02,4.414024e-06,5.821168e-06,7.402807e-06,4.083549e-05,4.248975e-05,4.444811e-05,2.870453e+03,2.886920e+03,2.902538e+03,5.117864e-02
1.081181e-01,4.987336e-06,6.579497e-06,8.381720e-06,3.939502e-05,4.090961e-05,4.268696e-05,2.935755e+03,2.955373e+03,2.973230e+03,6.630347e-02
1.420831e-01,5.759488e-06,7.599674e-06,9.675791e-06,3.715031e-05,3.843931e-05,3.996310e-05,3.017893e+03,3.039770e+03,3.059900e+03,8.876693e-02
1.867181e-01,6.785819e-06,8.953941e-06,1.143855e-05,3.340952e-05,3.439877e-05,3.558538e-05,3.117749e+03,3.142140e+03,3.164326e+03,1.226372e-01
2.453751e-01,7.911839e-06,1.048335e-05,1.326572e-05,2.815364e-05,2.883660e-05,2.962620e-05,3.236393e+03,3.263331e+03,3.287655e+03,1.720491e-01
3.224591e-01,8.847390e-06,1.172153e-05,1.480650e-05,2.230056e-05,2.281983e-05,2.346282e-05,3.373730e+03,3.398158e+03,3.419627e+03,2.389848e-01
4.237587e-01,9.290769e-06,1.224848e-05,1.549380e-05,1.705854e-05,1.755621e-05,1.815837e-05,3.507638e+03,3.529451e+03,3.548798e+03,3.230286e-01
5.568814e-01,9.381213e-06,1.234150e-05,1.554230e-05,1.303512e-05,1.353747e-05,1.412771e-05,3.635810e+03,3.656182e+03,3.674818e+03,4.131513e-01
7.318242e-01,9.264569e-06,1.219711e-05,1.538852e-05,1.024194e-05,1.076652e-05,1.137620e-05,3.757088e+03,3.776842e+03,3.795344e+03,4.725299e-01
9.617249e-01,8.985638e-06,1.180128e-05,1.492652e-05,8.245951e-06,8.792351e-06,9.432584e-06,3.870459e+03,3.890689e+03,3.911154e+03,4.341088e-01
1.263848e+00,8.743866e-06,1.148148e-05,1.452609e-05,6.915868e-06,7.504479e-06,8.204659e-06,3.973909e+03,3.997183e+03,4.022300e+03,2.799098e-01
1.660883e+00,8.680175e-06,1.141892e-05,1.444098e-05,6.095900e-06,6.766735e-06,7.579835e-06,4.066795e+03,4.096551e+03,4.127791e+03,1.046876e-01
2.182645e+00,8.507259e-06,1.120708e-05,1.418695e-05,5.560148e-06,6.341699e-06,7.257593e-06,4.148665e+03,4.187822e+03,4.226763e+03,1.656712e-02
2.868317e+00,8.144567e-06,1.072828e-05,1.358892e-05,5.006732e-06,5.875572e-06,6.865047e-06,4.225959e+03,4.277384e+03,4.328632e+03,5.930785e-04
3.769391e+00,7.710567e-06,1.015292e-05,1.285307e-05,4.217712e-06,5.136313e-06,6.221050e-06,4.317772e+03,4.384849e+03,4.452891e+03,1.408707e-06
4.953535e+00,7.062752e-06,9.290339e-06,1.176789e-05,3.254601e-06,4.145796e-06,5.201042e-06,4.436624e+03,4.522129e+03,4.607825e+03,1.902081e-11
6.509675e+00,6.416739e-06,8.450202e-06,1.070477e-05,2.321003e-06,3.098105e-06,4.067325e-06,4.585192e+03,4.693437e+03,4.804696e+03,9.988208e-21
8.554673e+00,5.752209e-06,7.598895e-06,9.605386e-06,1.543550e-06,2.218970e-06,2.949824e-06,4.771557e+03,4.905737e+03,5.045919e+03,2.313271e-38
1.124210e+01,5.209979e-06,6.856825e-06,8.697239e-06,9.983438e-07,1.442772e-06,2.086319e-06,4.988088e+03,5.160426e+03,5.333095e+03,1.123641e-71
1.477378e+01,4.809895e-06,6.344366e-06,8.041099e-06,6.067602e-07,9.262437e-07,1.433088e-06,5.243583e+03,5.468737e+03,5.684282e+03,3.398782e-133
1.941492e+01,4.460567e-06,5.950606e-06,7.611883e-06,3.353336e-07,5.688158e-07,9.825738e-07,5.537728e+03,5.837614e+03,6.108400e+03,1.407135e-244
2.551407e+01,3.823402e-06,5.289105e-06,6.949049e-06,1.619856e-07,3.352374e-07,6.781849e-07,5.878657e+03,6.268843e+03,6.619376e+03,0.000000e+00
3.352924e+01,2.879990e-06,4.371716e-06,6.142401e-06,6.707449e-08,1.706362e-07,4.546660e-07,6.273405e+03,6.778752e+03,7.233756e+03,0.000000e+00
4.406236e+01,2.148779e-06,3.538313e-06,5.489838e-06,3.088884e-08,8.691578e-08,2.890697e-07,6.690859e+03,7.319420e+03,7.855624e+03,0.000000e+00
5.790444e+01,1.848609e-06,3.065591e-06,5.165941e-06,2.152324e-08,5.921301e-08,2.166585e-07,7.084510e+03,7.777773e+03,8.357403e+03,0.000000e+00
7.609497e+01,1.633149e-06,2.694977e-06,4.662686e-06,1.510314e-08,4.210925e-08,1.494664e-07,7.531342e+03,8.248959e+03,8.874338e+03,0.000000e+00
1.000000e+02,1.363637e-06,2.280050e-06,3.982570e-06,9.832509e-09,2.731284e-08,9.149291e-08,8.020840e+03,8.781840e+03,9.469028e+03,0.000000e+00
