# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl752A
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
3.224591e-01,1.028975e-05,1.182711e-05,1.349099e-05,1.319796e-05,1.351468e-05,1.386102e-05,3.534636e+03,3.551732e+03,3.569877e+03,2.355334e-01
4.237587e-01,1.136259e-05,1.306620e-05,1.489390e-05,9.897345e-06,1.015733e-05,1.043340e-05,3.697074e+03,3.711978e+03,3.727712e+03,3.274432e-01
5.568814e-01,1.183476e-05,1.361581e-05,1.549942e-05,7.313679e-06,7.546498e-06,7.786258e-06,3.855151e+03,3.869244e+03,3.882888e+03,4.295698e-01
7.318242e-01,1.193918e-05,1.372369e-05,1.561923e-05,5.406112e-06,5.639774e-06,5.883911e-06,4.009254e+03,4.022300e+03,4.034936e+03,4.985295e-01
9.617249e-01,1.173596e-05,1.350136e-05,1.535111e-05,4.126122e-06,4.376105e-06,4.632262e-06,4.155578e+03,4.169930e+03,4.183852e+03,4.484301e-01
1.263848e+00,1.146972e-05,1.321016e-05,1.503536e-05,3.261743e-06,3.537534e-06,3.834268e-06,4.292120e+03,4.311268e+03,4.330345e+03,2.653008e-01
1.660883e+00,1.135241e-05,1.305664e-05,1.491901e-05,2.654249e-06,2.971350e-06,3.325561e-06,4.417458e+03,4.444764e+03,4.473532e+03,8.443049e-02
2.182645e+00,1.126153e-05,1.298655e-05,1.489743e-05,2.313235e-06,2.694122e-06,3.117236e-06,4.532652e+03,4.571099e+03,4.612332e+03,9.778707e-03
2.868317e+00,1.133240e-05,1.305612e-05,1.503156e-05,2.075475e-06,2.490346e-06,3.004383e-06,4.643468e+03,4.697374e+03,4.751087e+03,1.875432e-04
3.769391e+00,1.147122e-05,1.321870e-05,1.525313e-05,1.842466e-06,2.243080e-06,2.694425e-06,4.778429e+03,4.850597e+03,4.923305e+03,1.338687e-07
4.953535e+00,1.153518e-05,1.329747e-05,1.535213e-05,1.445769e-06,1.833105e-06,2.409092e-06,4.953556e+03,5.046895e+03,5.141188e+03,2.828199e-13
6.509675e+00,1.177175e-05,1.356763e-05,1.561603e-05,1.045012e-06,1.434092e-06,1.877749e-06,5.174784e+03,5.290627e+03,5.408163e+03,2.140728e-23
8.554673e+00,1.203101e-05,1.391000e-05,1.609648e-05,7.356963e-07,1.004228e-06,1.384014e-06,5.450559e+03,5.588187e+03,5.731988e+03,4.762492e-41
1.124210e+01,1.145012e-05,1.362209e-05,1.603151e-05,4.619591e-07,6.880429e-07,9.834105e-07,5.781165e+03,5.947909e+03,6.121097e+03,1.121491e-71
1.477378e+01,9.716415e-06,1.215545e-05,1.492058e-05,2.415662e-07,3.924446e-07,6.315675e-07,6.176013e+03,6.380087e+03,6.588563e+03,5.390004e-128
1.941492e+01,7.300715e-06,9.693218e-06,1.254334e-05,1.082032e-07,1.919192e-07,3.388912e-07,6.642577e+03,6.896538e+03,7.152049e+03,7.948931e-245
2.551407e+01,5.123236e-06,7.054796e-06,9.618157e-06,4.565609e-08,8.615796e-08,1.672279e-07,7.191351e+03,7.519882e+03,7.828699e+03,0.000000e+00
3.352924e+01,3.468431e-06,4.927001e-06,6.986011e-06,1.796935e-08,3.562253e-08,7.663247e-08,7.839323e+03,8.257400e+03,8.651726e+03,0.000000e+00
4.406236e+01,2.504148e-06,3.573804e-06,5.211544e-06,7.937374e-09,1.593143e-08,3.604979e-08,8.534633e+03,9.031702e+03,9.488123e+03,0.000000e+00
5.790444e+01,2.123517e-06,3.004675e-06,4.394367e-06,5.344996e-09,1.067676e-08,2.360029e-08,9.142010e+03,9.676631e+03,1.016775e+04,0.000000e+00
7.609497e+01,1.880628e-06,2.647921e-06,3.883583e-06,3.757064e-09,7.663735e-09,1.751271e-08,9.707992e+03,1.030274e+04,1.085019e+04,0.000000e+00
1.000000e+02,1.657501e-06,2.365277e-06,3.478922e-06,2.558286e-09,5.355122e-09,1.232125e-08,1.031996e+04,1.096758e+04,1.157191e+04,0.000000e+00
