# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl205
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,3.045688e-09,3.453462e-09,3.895307e-09,1.605903e-12,1.834925e-12,2.129447e-12,3.114452e+03,3.127593e+03,3.137472e+03,2.931207e-05
1.314147e-05,3.976734e-09,4.504895e-09,5.072687e-09,2.846195e-12,3.239823e-12,3.744651e-12,3.115973e+03,3.128383e+03,3.137828e+03,3.855680e-05
1.726983e-05,5.195347e-09,5.876794e-09,6.600905e-09,4.897303e-12,5.548236e-12,6.384185e-12,3.117414e+03,3.129160e+03,3.138179e+03,5.068999e-05
2.269511e-05,6.792738e-09,7.668906e-09,8.609837e-09,8.093158e-12,9.130502e-12,1.044252e-11,3.118833e+03,3.130029e+03,3.138601e+03,6.658350e-05
2.982471e-05,8.876229e-09,1.000577e-08,1.121794e-08,1.434481e-11,1.611520e-11,1.831308e-11,3.120255e+03,3.130711e+03,3.138992e+03,8.738448e-05
3.919407e-05,1.159455e-08,1.305891e-08,1.463098e-08,2.463673e-11,2.756123e-11,3.113303e-11,3.121728e+03,3.131430e+03,3.139406e+03,1.145904e-04
5.150678e-05,1.515241e-08,1.705515e-08,1.907685e-08,4.078243e-11,4.545916e-11,5.115325e-11,3.122877e+03,3.132165e+03,3.139855e+03,1.500968e-04
6.768750e-05,1.978524e-08,2.224622e-08,2.485723e-08,7.207066e-11,8.007498e-11,8.967157e-11,3.124058e+03,3.132904e+03,3.140223e+03,1.963405e-04
8.895135e-05,2.581000e-08,2.901686e-08,3.240279e-08,1.233243e-10,1.365933e-10,1.520856e-10,3.125332e+03,3.133644e+03,3.140651e+03,2.564157e-04
1.168952e-04,3.371310e-08,3.783366e-08,4.220599e-08,2.046548e-10,2.259693e-10,2.504586e-10,3.126559e+03,3.134340e+03,3.141121e+03,3.341596e-04
1.536175e-04,4.392030e-08,4.924954e-08,5.492456e-08,3.598778e-10,3.964586e-10,4.367151e-10,3.127714e+03,3.134981e+03,3.141570e+03,4.343036e-04
2.018760e-04,5.715660e-08,6.412227e-08,7.145511e-08,6.124394e-10,6.731197e-10,7.384332e-10,3.128789e+03,3.135649e+03,3.142084e+03,5.625435e-04
2.652948e-04,7.441603e-08,8.339024e-08,9.286425e-08,1.015347e-09,1.114002e-09,1.216336e-09,3.129735e+03,3.136341e+03,3.142548e+03,7.254894e-04
3.486365e-04,9.657652e-08,1.081728e-07,1.203280e-07,1.774366e-09,1.940564e-09,2.113559e-09,3.130715e+03,3.136959e+03,3.143030e+03,9.305496e-04
4.581598e-04,1.251277e-07,1.402462e-07,1.558809e-07,2.996510e-09,3.269890e-09,3.549396e-09,3.131625e+03,3.137593e+03,3.143430e+03,1.185523e-03
6.020894e-04,1.621798e-07,1.815001e-07,2.016334e-07,4.955838e-09,5.397606e-09,5.843467e-09,3.132455e+03,3.138254e+03,3.143946e+03,1.497942e-03
7.912343e-04,2.091802e-07,2.339579e-07,2.597568e-07,8.564116e-09,9.298967e-09,1.005257e-08,3.133280e+03,3.138840e+03,3.144424e+03,1.874077e-03
1.039798e-03,2.694801e-07,3.014826e-07,3.346317e-07,1.430438e-08,1.550157e-08,1.670152e-08,3.134023e+03,3.139432e+03,3.144905e+03,2.317574e-03
1.366448e-03,3.465543e-07,3.875176e-07,4.296671e-07,2.355359e-08,2.543712e-08,2.733513e-08,3.134659e+03,3.140017e+03,3.145358e+03,2.829138e-03
1.795714e-03,4.428261e-07,4.949578e-07,5.485958e-07,4.003831e-08,4.314287e-08,4.626996e-08,3.135299e+03,3.140604e+03,3.145873e+03,3.405076e-03
2.359833e-03,5.649638e-07,6.312404e-07,6.990034e-07,6.573607e-08,7.064045e-08,7.555128e-08,3.135980e+03,3.141141e+03,3.146370e+03,4.037222e-03
3.101169e-03,7.169068e-07,8.011744e-07,8.870561e-07,1.067728e-07,1.143909e-07,1.219137e-07,3.136622e+03,3.141668e+03,3.146812e+03,4.720153e-03
4.075393e-03,8.999374e-07,1.005251e-06,1.113041e-06,1.764576e-07,1.883906e-07,2.001781e-07,3.137182e+03,3.142190e+03,3.147262e+03,5.447379e-03
5.355667e-03,1.123927e-06,1.255828e-06,1.388706e-06,2.811617e-07,2.990380e-07,3.166741e-07,3.137658e+03,3.142735e+03,3.147745e+03,6.216762e-03
7.038136e-03,1.389681e-06,1.551862e-06,1.714814e-06,4.428659e-07,4.691006e-07,4.953488e-07,3.138171e+03,3.143214e+03,3.148182e+03,7.055367e-03
9.249147e-03,1.679410e-06,1.874651e-06,2.072158e-06,6.912548e-07,7.293398e-07,7.675515e-07,3.138625e+03,3.143710e+03,3.148623e+03,7.991311e-03
1.215474e-02,2.009001e-06,2.244372e-06,2.479651e-06,1.039799e-06,1.092643e-06,1.146086e-06,3.139064e+03,3.144151e+03,3.149062e+03,9.074153e-03
1.597312e-02,2.346399e-06,2.621077e-06,2.894859e-06,1.531860e-06,1.602512e-06,1.674622e-06,3.139497e+03,3.144541e+03,3.149518e+03,1.041426e-02
2.099104e-02,2.648408e-06,2.958778e-06,3.264801e-06,2.177004e-06,2.265694e-06,2.359306e-06,3.139897e+03,3.144925e+03,3.149939e+03,1.210082e-02
2.758532e-02,2.941945e-06,3.289431e-06,3.628854e-06,2.996536e-06,3.103444e-06,3.222300e-06,3.140196e+03,3.145293e+03,3.150349e+03,1.426407e-02
3.625117e-02,3.149831e-06,3.522129e-06,3.885741e-06,3.978816e-06,4.104022e-06,4.248074e-06,3.140500e+03,3.145649e+03,3.150730e+03,1.709173e-02
4.763938e-02,3.267818e-06,3.649438e-06,4.026423e-06,5.049326e-06,5.192157e-06,5.362397e-06,3.140735e+03,3.145978e+03,3.151125e+03,2.078068e-02
6.260517e-02,3.326758e-06,3.709893e-06,4.099524e-06,6.112658e-06,6.213042e-06,6.324986e-06,3.149349e+03,3.153310e+03,3.157669e+03,2.600010e-02
8.227241e-02,3.346074e-06,3.740550e-06,4.130031e-06,6.311219e-06,6.392483e-06,6.474780e-06,3.184519e+03,3.191333e+03,3.199367e+03,3.390332e-02
1.081181e-01,3.403927e-06,3.801113e-06,4.205994e-06,5.687438e-06,5.757062e-06,5.827571e-06,3.253016e+03,3.261964e+03,3.271835e+03,4.612642e-02
1.420831e-01,3.443937e-06,3.843300e-06,4.256075e-06,4.481996e-06,4.535658e-06,4.588718e-06,3.357777e+03,3.366983e+03,3.377079e+03,6.612304e-02
1.867181e-01,3.261652e-06,3.638221e-06,4.022117e-06,2.889634e-06,2.929588e-06,2.968120e-06,3.501179e+03,3.509599e+03,3.518990e+03,1.007810e-01
2.453751e-01,2.804790e-06,3.133325e-06,3.459965e-06,1.553175e-06,1.593957e-06,1.634126e-06,3.673678e+03,3.682049e+03,3.691082e+03,1.586624e-01
3.224591e-01,2.211517e-06,2.471992e-06,2.726818e-06,7.148784e-07,7.407727e-07,7.661104e-07,3.873286e+03,3.882338e+03,3.891310e+03,2.507388e-01
4.237587e-01,1.568539e-06,1.755588e-06,1.935902e-06,2.887654e-07,2.985750e-07,3.078018e-07,4.104429e+03,4.113296e+03,4.122332e+03,3.791976e-01
5.568814e-01,1.044190e-06,1.170041e-06,1.290646e-06,1.046833e-07,1.099372e-07,1.141777e-07,4.368637e+03,4.378767e+03,4.391286e+03,5.084190e-01
7.318242e-01,7.481963e-07,8.353726e-07,9.249561e-07,4.320646e-08,4.463450e-08,4.635369e-08,4.642791e+03,4.651443e+03,4.659433e+03,5.506487e-01
