# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl617B
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
2.453751e-01,5.828131e-06,7.145212e-06,8.630520e-06,1.887861e-05,1.923144e-05,1.963099e-05,3.326884e+03,3.349204e+03,3.371994e+03,1.725049e-01
3.224591e-01,6.094835e-06,7.505866e-06,9.020884e-06,1.336215e-05,1.370920e-05,1.410430e-05,3.475150e+03,3.498150e+03,3.519421e+03,2.410609e-01
4.237587e-01,5.999908e-06,7.373498e-06,8.876249e-06,9.201319e-06,9.495573e-06,9.808760e-06,3.625601e+03,3.645561e+03,3.664216e+03,3.275455e-01
5.568814e-01,5.698980e-06,6.977741e-06,8.414972e-06,6.417756e-06,6.674117e-06,6.952739e-06,3.770273e+03,3.787994e+03,3.805136e+03,4.187681e-01
7.318242e-01,5.402972e-06,6.619328e-06,7.983169e-06,4.676457e-06,4.916419e-06,5.178629e-06,3.906718e+03,3.923812e+03,3.939936e+03,4.779671e-01
9.617249e-01,5.078877e-06,6.235106e-06,7.507256e-06,3.586409e-06,3.817690e-06,4.083669e-06,4.034246e+03,4.052121e+03,4.069106e+03,4.319865e-01
1.263848e+00,4.822585e-06,5.917690e-06,7.149273e-06,2.893848e-06,3.153349e-06,3.412162e-06,4.149972e+03,4.171815e+03,4.192634e+03,2.654724e-01
1.660883e+00,4.555800e-06,5.588868e-06,6.767946e-06,2.368514e-06,2.650561e-06,2.959181e-06,4.253812e+03,4.283089e+03,4.312629e+03,8.971279e-02
2.182645e+00,4.192672e-06,5.137279e-06,6.225070e-06,1.904289e-06,2.244130e-06,2.630896e-06,4.350289e+03,4.396557e+03,4.442002e+03,1.115095e-02
2.868317e+00,3.811063e-06,4.670562e-06,5.673996e-06,1.418381e-06,1.817539e-06,2.263122e-06,4.457913e+03,4.526136e+03,4.602667e+03,2.308108e-04
3.769391e+00,3.471378e-06,4.257640e-06,5.192309e-06,9.843756e-07,1.370694e-06,1.822094e-06,4.591657e+03,4.686942e+03,4.794726e+03,1.729394e-07
4.953535e+00,3.114360e-06,3.824300e-06,4.665809e-06,6.684254e-07,1.031804e-06,1.383374e-06,4.759382e+03,4.883251e+03,5.024967e+03,3.124251e-13
6.509675e+00,2.840327e-06,3.482268e-06,4.234614e-06,4.503895e-07,6.965062e-07,1.016902e-06,4.966496e+03,5.120605e+03,5.295391e+03,1.513811e-23
8.554673e+00,2.676014e-06,3.285611e-06,4.010984e-06,2.772665e-07,4.427817e-07,6.868513e-07,5.210605e+03,5.403811e+03,5.615814e+03,6.908460e-42
1.124210e+01,2.463712e-06,3.058537e-06,3.778453e-06,1.661586e-07,2.966800e-07,4.867977e-07,5.502887e+03,5.740589e+03,5.991574e+03,3.341498e-74
1.477378e+01,2.087247e-06,2.731453e-06,3.523627e-06,8.842520e-08,1.789755e-07,3.226572e-07,5.845011e+03,6.133819e+03,6.436317e+03,9.403442e-132
1.941492e+01,1.597491e-06,2.266446e-06,3.122743e-06,4.014469e-08,9.063866e-08,1.971345e-07,6.239915e+03,6.593375e+03,6.956942e+03,1.817801e-241
2.551407e+01,1.123293e-06,1.708298e-06,2.545411e-06,1.773018e-08,4.391157e-08,1.139097e-07,6.700807e+03,7.143140e+03,7.573754e+03,0.000000e+00
3.352924e+01,7.736321e-07,1.232975e-06,1.983836e-06,7.354956e-09,1.939672e-08,5.753955e-08,7.226435e+03,7.781327e+03,8.311036e+03,0.000000e+00
4.406236e+01,5.880967e-07,9.407682e-07,1.592385e-06,3.578897e-09,9.730416e-09,3.199832e-08,7.754927e+03,8.427152e+03,9.030181e+03,0.000000e+00
5.790444e+01,5.207374e-07,8.430698e-07,1.425806e-06,2.696004e-09,7.262067e-09,2.427189e-08,8.198799e+03,8.940233e+03,9.590544e+03,0.000000e+00
7.609497e+01,4.808293e-07,7.677913e-07,1.289294e-06,2.092907e-09,5.707330e-09,1.813112e-08,8.686422e+03,9.439678e+03,1.016371e+04,0.000000e+00
1.000000e+02,4.255162e-07,6.778362e-07,1.144209e-06,1.438648e-09,3.953108e-09,1.209083e-08,9.256396e+03,1.005216e+04,1.082504e+04,0.000000e+00
